,id,sku,max_image
114,2413611,2965402160623,1
115,160215492,1809995285266,8
116,160218238,3143820919262,8
117,125778577,4470573214747,7
118,257834768,1206835497322,5
119,259551452,4055238874003,7
120,3239231,3478299373063,3
121,156214919,6522599738281,9
122,193198049,4245032805661,4
123,178958277,2564008221367,4
124,259553824,5823133653387,7
125,149923190,6340991681222,7
126,160323293,1160035642926,4
127,217765197,9055237196872,9
128,202048399,4039439973222,6
129,182852276,1558717686787,6
130,68116664,5508573519639,4
131,162861799,1915700055119,1
132,110007426,6776234364996,4
133,77575305,6438311547366,4
134,208409317,4009279197292,10
135,178958000,4868895526036,4
136,182605522,2323165438156,6
137,77626405,1514651549800,3
138,174184664,9476747583170,11
139,154921973,9262931690768,8
140,244108401,7698089991761,9
141,174030576,6476828421975,6
142,165097511,5259063694721,1
143,160317874,2224593017001,6
144,156214866,6849720793668,10
145,164552836,3011937684757,3
146,248782962,1745683180341,4
147,173574875,8655159988943,4
148,68136020,6889812954787,3
149,155198994,2151295609209,6
150,146283794,8923317561849,3
151,163725021,9304585999898,9
152,43084063,4221861694504,1
153,192979121,5647975696186,9
154,155199589,7363786407577,6
155,13707080,7565260404782,1
156,109616592,5187203028693,8
157,145250917,2762430386808,9
158,99482516,9894521454365,7
159,2639123,4213246391832,3
160,72693037,2343026941062,11
161,193929970,5264711374767,6
162,143363216,7921420747381,3
163,214614368,6781168745897,6
164,244112949,8172946931329,10
165,193328414,1156426044397,4
166,162471098,5155805376209,1
167,192981258,6952371698048,10
168,116296389,8084833125810,6
169,176818379,7165771871858,7
170,190693183,8601174414778,1
171,79713218,8062008644384,10
172,158817096,9234878074754,12
173,125777443,8282644070014,6
174,182987451,1598638163052,4
175,109617720,7006767064816,5
176,242704566,1093728763500,6
177,167492721,2580625453173,1
178,248782027,1319063546609,6
179,2615563,8449172082179,1
180,169039716,3350398953434,5
181,194453481,9510304007328,6
182,77561442,5004697231542,7
183,180601334,5204352166185,4
184,143643855,1746378334184,2
185,109619631,4675721672872,5
186,192980432,1151549848465,4
187,244116835,6823894200699,7
188,208023833,5001001174873,8
189,165265364,6061040412086,5
190,201486146,3414606267222,9
191,75338208,4377312604711,3
192,192980159,6823294379651,4
193,103329483,6376933202515,8
194,77574417,7155414335626,7
195,125780394,4478224480677,1
196,79712923,1002480567077,6
197,176543216,6063791760906,8
198,182757129,5145661379805,4
199,99481548,3704277599014,1
200,110006498,6262866569610,7
201,167431877,3931923675693,9
202,244115658,7221582439530,10
203,217138719,3776879557332,6
204,68026085,5838548601183,8
205,177727369,2377933798635,1
206,178958326,4315074490182,3
207,128302309,1915794810062,3
208,43083934,6481937059905,1
209,125781737,3506552280208,8
210,16338733,2967737044517,3
211,99482943,4533911688533,5
212,163725007,6283768723774,10
213,170749885,3761087833248,9
214,99485910,5619993819647,1
215,109621046,9990511494866,8
216,215564460,4574600823963,7
217,193329661,6438400048226,1
218,162515390,6277970411789,8
219,99482986,1960172770063,1
220,116821473,4165896465961,4
221,173576328,9241162708087,8
222,125780299,6394135420496,3
223,180594992,2878638997796,5
224,176668952,1080959242305,3
225,198199876,9415429526193,9
226,68025847,4883208573103,3
227,101869498,3462368496610,7
228,175567406,2480276750369,2
229,19731631,2222978444633,5
230,168228741,6319541100092,10
231,255763166,7643772696411,2
232,170750018,1907832403982,10
233,161937452,3857697156469,1
234,201486249,6270532514218,7
235,198452376,9517982482807,7
236,201487697,2581636404804,8
237,146591216,4375111300067,10
238,177947150,9511274753717,6
239,206680856,3922569385755,3
240,49165215,7291338363698,1
241,116668891,4354314759374,9
242,207729885,9703685886233,3
243,98153125,7711738497663,4
244,179753717,9635957513272,6
245,154859488,6653959219801,7
246,171049915,5742303741031,8
247,107233238,9006171893287,4
248,85315634,2131857880604,5
249,95011333,7597830273023,7
250,79713735,5683240185419,8
251,49165075,7640068901203,1
252,84866388,9159878523907,7
253,163725221,3483858558739,9
254,57703244,6448128394788,3
255,84866591,4557190897206,6
256,156214674,9897271470200,9
257,178958214,8107243115770,4
258,105378132,1464021987640,4
259,182479453,7265264511325,9
260,203730212,5643628248508,7
261,143363034,6363120318440,3
262,109621730,9500681122012,5
263,113574532,2045800367085,5
264,76171583,7718723669352,5
265,177184239,3379830462269,9
266,19736393,8816238538114,3
267,116665170,2300103035427,4
268,57731985,5775251538071,1
269,192012157,6917884913780,3
270,84723203,9519866155283,5
271,186619864,6909251272902,1
272,54459873,1661222216229,4
273,158756918,5593857891756,9
274,184954375,3561021966734,10
275,253721893,1991762576841,10
276,51009821,3340537614316,8
277,180403088,7427522612045,4
278,127363654,3544027692931,4
279,206131205,9168223597035,4
280,73254944,2349381738798,4
281,153259538,1955292158315,2
282,186086896,7312197039131,8
283,254180653,7398136732379,4
284,249659048,1311614619741,3
285,214079845,3603331406496,3
286,6012203,1202926467939,2
287,153260034,4390367282831,5
288,168955221,5139738502815,6
289,203729991,7371514772697,7
290,12764461,6304413669422,4
291,15721237,5951793030901,1
292,103326332,8517084586307,8
293,72180066,7349902606235,1
294,113674309,8636340275078,4
295,130817265,8701604429264,6
296,103323275,2097713746546,9
297,165592373,3771359405924,13
298,185970435,5510571135069,4
299,125781244,7525489458431,2
300,110010191,5964884828834,4
301,110006645,9735895702762,1
302,49872018,1207488460909,4
303,98355398,1418170259411,12
304,126070252,1080335199191,7
305,42223286,7711922722071,12
306,170337857,6468571565207,7
307,201484636,6768802520247,4
308,251470530,5321793798777,5
309,77625953,1166887318155,3
310,179399387,9677920084336,7
311,165257061,3290697596662,8
312,193150528,3398853570060,25
313,177452663,1363099643453,13
314,38209813,5735867597152,1
315,158756437,9650971764572,9
316,110009674,3934570303710,2
317,200799547,3458769333061,10
318,38207573,1259931268341,1
319,142848299,4134785544456,7
320,103329530,5982933800733,11
321,192725445,4443621038354,2
322,48515071,3564191589487,4
323,19616879,3907099581519,1
324,11516122,1493857987683,6
325,182989870,6464261573321,5
326,161897273,7904242307596,5
327,37498762,8310907626114,1
328,186907275,9193432663831,5
329,148749490,5093791885370,3
330,110006450,3405133932456,6
331,183116529,5812099985801,5
332,57441310,2009679411566,9
333,187191334,6658335653755,4
334,13337710,9505526480462,4
335,16307182,9323801796691,6
336,203730306,2252255746311,4
337,44591179,9594293104824,1
338,82514005,2524048576102,9
339,147570967,7621080019403,14
340,130818164,2468941599060,6
341,216919323,8682642782272,8
342,181805053,8279010443922,6
343,216927614,3170666068552,5
344,193159543,3851892607954,14
345,82858022,1106174235196,8
346,37111974,5464529834891,2
347,180576294,9152724994368,6
348,90531983,4233054540834,4
349,184406930,6195354116480,10
350,184759343,8566362181307,4
351,38207186,3450136048839,1
352,174507005,7611713830249,9
353,195243464,6917569386376,7
354,177184210,9599251595097,10
355,19737111,6260271316741,3
356,163724976,8341157132453,7
357,133828608,8912153559015,10
358,107389453,4198728887157,17
359,118414959,8848137209865,8
360,171692785,2978624374149,6
361,196370167,7875681534773,10
362,170132232,8485763353099,8
363,37906806,5284297670053,1
364,171059511,7752347205018,4
365,50609688,6811863166741,9
366,192683601,1904808009953,4
367,194088308,2751441584571,4
368,44590025,6551436543844,1
369,99479300,1576207528059,1
370,205219967,2195045399767,8
371,204949639,9153222795856,8
372,68304092,6021977152466,8
373,161404783,2786256206394,6
374,201480608,7589337653205,8
375,188546860,2123590339470,8
376,194088291,1177599475002,3
377,179490241,1257040002229,9
378,22559044,7246028664456,4
379,178953686,7240928362530,5
380,199633435,7281214946035,10
381,97681852,3983118331681,11
382,193642113,7865926367064,10
383,207709590,3342170572163,4
384,113433207,2040350374153,7
385,186909897,4970703752046,5
386,116665310,1912531002811,4
387,248492740,8060793526336,1
388,116665334,4992226046368,4
389,188447182,1842160347513,6
390,194087288,1564689802129,7
391,37912928,1170198528187,1
392,150722927,3577688274162,3
393,125783122,6427015685233,4
394,177190656,3302455659153,5
395,116821649,5471812937247,4
396,49116188,9996702434087,5
397,79396028,7784946849209,2
398,162592907,5464560416107,4
399,135390203,5005746637792,4
400,200799512,8723205437387,6
401,248487078,1321621230152,1
402,196369909,1674652749676,10
403,83193799,9569889885519,3
404,187598329,7586815317256,7
405,169117592,9563968518362,7
406,15707023,1955034907919,1
407,77574993,3845450485105,4
408,122800939,6834838041745,8
409,38209989,1054579201787,1
410,83193825,3229285182467,3
411,177886501,2252000280565,27
412,247944581,9692504939756,3
413,150736103,8983599546882,3
414,19735976,4811104837920,3
415,196029825,5306368980598,1
416,151423318,4568728774291,10
417,194449045,6088643458605,3
418,197146066,5947686082794,4
419,177145230,7512423696693,34
420,107350945,2602043464482,3
421,74176790,4904154746851,4
422,103323714,3557505259622,10
423,135397066,6720023732680,4
424,116665374,5738301896485,4
425,162592862,6635100537961,5
426,163911967,1770124625375,4
427,177197091,3093263902257,30
428,125778157,9761677921577,1
429,136816779,3234269977214,5
430,162741737,2059428037405,5
431,110216676,6341309962587,7
432,142711834,3589446593928,5
433,212264746,3856376870370,3
434,197048190,8650791333230,4
435,164964300,7670571559519,5
436,176896598,4339475073794,9
437,103822652,2678213684629,5
438,175797976,5605081261101,8
439,114619512,2437486814140,7
440,243041837,8770045113476,10
441,158757067,5458527411732,7
442,114202371,9245087229213,8
443,162260536,2235444232342,6
444,68026586,5244011849479,7
445,19737487,9230695217778,3
446,21350887,6209874368665,3
447,174506863,4234130328222,10
448,80311889,8081976154791,10
449,42959620,7852298296046,7
450,21391611,3409079608716,3
451,19735005,7357007368903,3
452,180593674,9153557147274,5
453,199132535,6115679505477,4
454,168955333,8328583326786,2
455,38207317,6826512046114,1
456,179793450,3902912540238,6
457,162592875,4221048042085,5
458,116721594,7811913424346,14
459,110993154,4231930176576,3
460,21346493,3143900503107,3
461,180536195,6658407546574,6
462,179792715,4440538864048,4
463,182990506,8302421395635,5
464,19733692,8709121708216,3
465,170132267,4338926846949,4
466,135390212,1351873681925,4
467,252071024,9341242335971,9
468,214918697,5325843138210,10
469,249195118,5750560558548,5
470,249196742,9572946582521,5
471,243035419,2528804008219,7
472,242717673,8801982538738,7
473,253298923,7076848464447,1
474,253353312,2379193589007,8
475,249189732,5903780668413,7
476,186907938,3852292424589,5
477,262705055,2401535072046,4
478,243026464,1148500066449,10
479,248490558,4626495323553,1
480,244117782,1482875815891,4
481,262664116,9636907840397,7
482,204932134,5270996199455,4
483,248491184,2345258584141,1
484,248635212,8485097741379,9
485,263099588,6898622894360,8
486,263099416,7183566309240,4
487,100150491,5108975211126,5
488,110250416,1097765465360,6
489,100151091,6442777932911,4
490,137947824,3461041734453,9
491,137822576,3563474193868,9
492,83381211,5297494242219,3
493,179497658,1711447714684,10
494,42377073,2631327872971,4
495,144145255,5420964520839,5
496,107151129,1792519484907,7
497,141111509,7296995124604,6
498,203730050,8356735873604,9
499,247019461,5235104051245,8
500,203117340,8101675045976,9
501,22473943,3713938692601,4
502,198366142,2290642041296,6
503,56219117,9778617053573,3
504,248430402,6027209676267,7
505,247016406,5197491529270,8
506,189326595,4720932748644,9
507,129351461,6484304221641,5
508,214045544,3883212918732,9
509,207003090,8788374277297,6
510,186311710,5566984398112,9
511,151952872,5483976164881,5
512,5207281,3618852874105,4
513,84866903,2003311933291,7
514,189268177,5687531045643,7
515,173218575,4171620898536,9
516,153009668,5689483685192,6
517,175164818,2205466756587,9
518,58837457,4829353594570,4
519,82923025,1151032050372,4
520,133235324,1962521528835,7
521,98058643,3127615313323,5
522,200723665,6971746384443,5
523,171201650,7418543150034,7
524,189163220,2702035051472,3
525,127347733,2969493980391,9
526,22956841,6081886934249,4
527,48319992,7188383752952,5
528,82921925,2415120238275,6
529,100150749,1725883499334,5
530,115264010,3898336907179,8
531,198366598,1294134970887,6
532,27769106,9004079966978,4
533,158756799,1018304729970,8
534,206716023,9940838256052,6
535,130817592,8381077638153,8
536,110793009,1239783351251,5
537,44007704,9155323801665,4
538,112937120,6900677001244,4
539,67400635,3281045718502,5
540,120165495,9355047257202,3
541,77924748,4487228113698,12
542,110298834,3964913572186,4
543,198364792,1864320063375,6
544,117600428,4397916231510,4
545,203703640,3470629217120,5
546,38363890,5002989124727,4
547,7989189,2356829631887,4
548,68475753,2824233055532,6
549,133235615,8856916695900,10
550,198356383,8684159202528,6
551,85970412,6790743313668,9
552,56219698,9846916196113,2
553,57165139,5633162900991,8
554,42377512,6285026676987,5
555,22476980,8342160186111,5
556,44030485,2079903855466,4
557,129407155,5711093703051,5
558,43388701,5015189973132,5
559,42232099,7025574857532,13
560,167433371,3500759839497,13
561,158756660,6760653995458,7
562,154454658,8887114477528,5
563,200796755,2718021506664,8
564,37452798,2363907620039,6
565,68135062,2414981876611,4
566,154489456,3995864439597,4
567,22169041,3797768485213,5
568,210278252,8337204223873,8
569,249203431,8829641529952,2
570,195272901,4121686363291,4
571,154454158,8749839729693,6
572,136140598,7570748439015,10
573,210280335,2637213945090,8
574,122797734,5392163244698,5
575,65466772,4021244573682,1
576,91833185,6225574178802,10
577,147693052,2928253591213,9
578,163581826,7158281685280,9
579,153009453,6220072410366,3
580,247059351,2358779759631,8
581,133235788,6629957524200,10
582,16227078,7490847471638,2
583,194070126,6233485886993,3
584,147265032,4660981851915,12
585,171202576,1419902587285,7
586,189336209,9138994213258,12
587,42579011,9577591905928,4
588,116821062,3342297043802,4
589,85970992,6253502919237,8
590,203704196,1734924983489,5
591,78510899,4680231077373,8
592,76383902,3974665445070,5
593,252074806,3274394052733,9
594,243027590,9543160278472,10
595,149532939,8900624396198,9
596,147801813,8065575656245,9
597,164255213,1916784344226,4
598,73746352,6783630557765,3
599,38208383,7889010358010,1
600,179368284,7817740634063,7
601,55624242,3328717879915,9
602,151953091,7319031902510,10
603,147264632,2754397775038,10
604,175166829,4696581410967,10
605,5206113,7861933097542,4
606,117818153,5188858129748,6
607,140472485,3900527810715,9
608,177190483,3987991663124,8
609,45281426,9575251492344,5
610,128929712,3247668689073,7
611,163560122,5017123764964,11
612,137695737,4155150608342,9
613,43905997,6110002187945,3
614,93017333,7919159333968,7
615,36764495,2408978680695,1
616,175165952,8226195343107,9
617,177273296,5318259707425,1
618,204667840,2750569795628,4
619,153547420,4506926942993,2
620,149533491,1480053449165,4
621,85971222,5611106221039,10
622,7347985,6713789053696,5
623,66572624,6153446946587,1
624,178331620,7543920344282,1
625,54918447,2212904697011,3
626,139060076,3770128582610,5
627,38207209,1341494590653,1
628,187482041,2381743007733,7
629,186141991,6777586607490,4
630,89776145,8580822225163,5
631,196773345,7404465699056,10
632,124244266,6921648937417,9
633,186865288,9568173385594,5
634,58704904,3184186733413,5
635,187482141,4732851068103,6
636,157654386,4470217639814,9
637,98184471,8921113842356,4
638,192832792,2882421411073,10
639,76377196,2169558855673,7
640,85969531,3392963332748,7
641,8421386,5073771815512,4
642,158634086,9922651865883,4
643,116583786,7419666867615,3
644,144145366,2213347959455,4
645,172993260,8144499548818,8
646,203703798,6392777244440,3
647,114602170,9213326712288,3
648,37906773,7237374774234,1
649,197787977,2494933349797,7
650,162978759,4791561849611,5
651,77926010,5065814747305,14
652,175166075,3570899140715,10
653,246986732,4644901694208,8
654,174626795,4611600190423,6
655,189250851,1815463648519,5
656,129351186,4800192431107,6
657,164265429,5462010943705,5
658,140467746,2187975835148,9
659,188714127,2065353181306,7
660,144145216,6028115713115,4
661,156215713,3413357063303,10
662,38207636,1951363739832,1
663,129352603,2175807081005,5
664,48961394,6684465962307,5
665,175166401,1666787116148,9
666,175165483,6515579767383,9
667,8004742,2456683838542,4
668,204416704,1001093735307,6
669,110007811,7397524210657,4
670,146414112,7055441079711,15
671,179442080,1710650551514,10
672,186878342,3165130752711,5
673,58705010,4949657898430,3
674,193642006,8838995925366,10
675,76171558,6459967914891,7
676,110006072,3765763229206,1
677,85366054,2944939646449,6
678,44573509,6917583307836,7
679,80366011,1263561137080,6
680,103329188,5486106061335,9
681,38207387,4353427596974,1
682,78611383,2292019116466,15
683,62746764,2118752051336,6
684,162350847,4421947782421,6
685,175165822,3309106119148,9
686,150537912,6390737498858,9
687,200952112,8625744115829,4
688,37906851,1232514382085,1
689,72620808,4262608378288,4
690,174505037,7949408683618,9
691,197607229,2571936966973,5
692,85936778,9796885427328,7
693,180575827,2212027071990,6
694,175166606,7025582870719,10
695,174292336,5433663029341,6
696,104338864,4783551337419,4
697,136153955,5997189628073,8
698,144519799,3054719807891,9
699,84723074,6010075012771,9
700,229783774,8483152371106,5
701,110006576,3368311403478,1
702,148751872,8205603074563,1
703,55106659,7050110019174,3
704,175166249,8743271969019,8
705,242487076,7024810271676,7
706,197856680,6398438954726,5
707,22932265,9127354020100,4
708,124244195,5674252977390,9
709,129355221,6741297994623,6
710,37908830,3222249310499,1
711,44588482,6534843446670,1
712,175166298,5572386396146,10
713,76384459,6834414773090,5
714,7393261,2941665387977,4
715,216475473,3857199048843,7
716,7398853,3337550230616,4
717,94124788,8751986501423,4
718,173232551,7413831423968,3
719,98184488,7986030424075,4
720,146399286,4170412304786,10
721,175166151,1335404057210,10
722,175165300,5577466547405,9
723,72046177,3619060622946,9
724,85265372,7183220528272,6
725,243027748,1962162568568,10
726,89932493,7022854625046,9
727,173254327,4827010492103,9
728,52107273,1088311755061,4
729,66510782,5087556810036,3
730,38207084,8889734812620,1
731,163937206,3501672169030,9
732,116583568,9676815381260,6
733,151952919,2999093172772,7
734,51628676,3935754656722,5
735,173218891,2597810919361,5
736,222476244,8363533034293,5
737,200799530,5164896172786,10
738,43980850,9204467148638,6
739,68985548,4560883268288,9
740,130873204,6945535012824,1
741,103329956,8799113799359,9
742,4534951,2535217199776,4
743,38209132,8969366924998,1
744,56657056,9751676020625,3
745,175164864,7628234807854,10
746,247059574,1328218187750,8
747,210279196,6889302522105,8
748,124244088,4042090861201,4
749,5120469,5714523391402,5
750,72096236,5399785218034,4
751,66550403,4182848998667,4
752,149532359,2620933198755,6
753,149533537,3901942005792,5
754,144145618,1311548312927,4
755,182987561,5472670903539,7
756,181656016,7921271411660,5
757,247254323,6377101081345,8
758,200797566,5571425825542,10
759,162281352,6398574322590,5
760,179686947,6458496028217,6
761,46695796,5889185768838,5
762,110006323,5123787633095,1
763,40978220,8282035550497,5
764,187482144,4611241086189,7
765,210279112,6775765119079,9
766,137947938,9504775089009,9
767,137947954,4824405044270,9
768,156217270,4871549039893,10
769,85969880,2762077440887,7
770,110007136,4794966605023,1
771,37908925,5123459261480,1
772,75432585,6568651284223,6
773,36764550,9691599107297,1
774,147264502,7930561955456,9
775,137822563,1773104359705,9
776,187689033,4212774877548,6
777,168227136,3575212412655,9
778,167652987,7844313071741,5
779,38208263,3120212765140,1
780,38208635,9703042428412,1
781,120386534,6645583372631,6
782,106318625,4786909265122,10
783,173218485,1029028780826,3
784,144145494,5520703697052,4
785,144145300,8218433190065,3
786,38207093,8661797344658,1
787,166079940,5427830633378,4
788,96303685,2427278765781,1
789,175164810,2280566490664,7
790,179790291,9415548678078,7
791,162978614,2120468329834,6
792,72672986,1486119914466,6
793,180604487,1744943756441,6
794,179438864,4783368482658,6
795,191586338,9774929774305,10
796,191582067,7375893615691,10
797,204615505,3807662986950,5
798,42375503,3533699053622,4
799,175165331,1694745475993,9
800,175165576,3875870689090,9
801,30689203,7859817578591,5
802,203117061,1191186728404,9
803,137143348,9855785273279,8
804,177662569,3731987094027,6
805,5160697,3877392692055,4
806,5207149,9387438924575,5
807,26666165,7058433386775,4
808,38141717,9535656240926,4
809,116583556,3372639004103,3
810,153010704,5838529910443,5
811,144145305,4471612237764,5
812,38208850,1121636758819,1
813,204416743,1951700641217,5
814,178482454,7252495775865,5
815,37909265,3492200070261,1
816,146233520,9978025176130,3
817,203703851,8187777097862,4
818,199112788,4075191142605,1
819,43395359,8702752420540,5
820,179186435,5059474218188,2
821,144145253,3721519597839,4
822,149532599,9491180257648,9
823,41500881,9452039840774,1
824,171202140,3651819169305,6
825,149533074,7167961869569,9
826,36764516,1177551092309,1
827,38207470,8430877717565,1
828,204416462,3302717580670,8
829,173218514,8024221553803,4
830,116583586,7787174301616,2
831,200795809,3181831760548,10
832,50942320,3564802475963,1
833,77644339,8453217570430,3
834,76376644,4766725738159,4
835,75430096,2217704905854,6
836,180229153,5202487094087,6
837,71073542,8298003538176,5
838,71974000,5539770545282,6
839,178108515,6635138594589,5
840,93022158,1870096029091,6
841,156214170,9844363401995,9
842,173218733,9041744729198,1
843,202057266,5874410376142,12
844,144145518,6148547962333,4
845,147264397,8782211815903,8
846,178311098,2677254440918,5
847,162142597,1389326817147,6
848,76377451,4836092769435,6
849,124690394,1203489126915,7
850,196772807,7178610721948,10
851,196773488,4459202950453,10
852,175166554,2254103136175,9
853,103917241,4531777095462,10
854,54051384,8383519265927,11
855,197865599,6984047349399,4
856,31208163,1505839434990,6
857,182297347,6970099369580,7
858,249203532,5491854545210,1
859,149780105,2417393055937,4
860,165265694,9784284899620,10
861,203117254,8992834417704,9
862,158756853,6502297058271,9
863,193638297,3906425798847,9
864,116583849,7961891474723,3
865,52105722,7786423971778,4
866,7990278,1017253672907,4
867,52105855,4349541913636,5
868,4612837,8998684798646,4
869,129735553,5762748429009,4
870,154988225,7248006104918,3
871,80365881,8779250765714,6
872,177553127,1894994386598,9
873,154483518,4624443035897,3
874,93524874,1728870077819,5
875,124631361,3137513706215,4
876,151952988,5289526151293,7
877,37906731,3182701125125,1
878,116583731,2990546073326,6
879,38208822,2336142969874,1
880,116583569,3946809771754,3
881,37913485,6790228360201,1
882,151952991,5028449786063,5
883,182991131,7760528516501,6
884,174504240,7558835606228,8
885,55107239,6656402710807,3
886,222627441,2780431974445,2
887,124631531,4882763889784,4
888,155164000,2419905925512,5
889,37542414,9067688561781,1
890,252070754,4719000330591,9
891,110006024,5432169441899,1
892,203704289,1732683889469,4
893,181137001,2561153727168,4
894,108997310,5438442182372,5
895,67807789,4038200291481,5
896,180580652,6244243990057,5
897,180035027,3991970773345,6
898,72673871,7933690407466,5
899,179687223,1854916443303,5
900,180293339,1925866851756,5
901,174627998,8961102849932,6
902,191586393,7566880560427,9
903,108142506,9069225698652,5
904,108989611,6685117391460,5
905,66540610,1141800700031,6
906,46695811,9519248237242,5
907,148734297,3123507433536,5
908,55122864,8783760022636,5
909,175165908,5025379460202,9
910,206241025,9846445902921,6
911,75988879,7214595990285,5
912,44573198,3346323713157,11
913,248461887,3252569388782,1
914,137138729,8328222591740,8
915,27768964,3849214725036,4
916,52105636,2112331961764,4
917,22936531,7968920364486,4
918,124255199,9759607730399,5
919,249895896,5362442701532,4
920,212041461,7738533687439,5
921,174504838,3038539748969,8
922,52188494,1784089375882,8
923,182991728,9706329976516,9
924,157655792,7297139777396,9
925,171202552,9388133486206,5
926,156215401,9455926850519,9
927,167428689,5822432318781,8
928,178316505,8011792543547,6
929,180604880,7580039748074,6
930,75427746,9777433442349,6
931,179510756,3259265682199,9
932,38206980,3007333778412,1
933,37419917,7704149169606,3
934,175874070,8965627327033,4
935,193717708,9768077959597,4
936,155879532,3743300200067,11
937,95002867,1254231983110,4
938,110009435,6161755778070,1
939,144145653,5024375923167,3
940,144145332,3125470362134,6
941,204416501,2711748145963,6
942,43918210,4262036461880,3
943,157410746,6785607321478,2
944,193641514,6267623577153,9
945,196473237,3261925899901,5
946,149532962,8544894387723,7
947,19843539,8606491204723,3
948,175165057,2212131463716,8
949,71967233,5006575962083,10
950,72046520,2533214742032,8
951,51580525,1431517987543,5
952,174021981,9627258412984,6
953,165260577,8751633410811,9
954,104338819,8535724263365,4
955,165266196,6730558296053,10
956,165264412,2632829744205,10
957,140467062,3546693681059,9
958,165267817,3944839318347,9
959,175165152,8504318512323,8
960,175166748,4980979883789,9
961,48261383,2453262970433,6
962,167931669,7285028313004,1
963,214785242,2093335667082,5
964,251547542,3772032169412,5
965,242744014,2938981203522,8
966,251551867,6298166224219,4
967,253870075,7348298732805,8
968,252720026,7329568231690,4
969,199099950,4145451169315,4
970,177586400,3118522740617,9
971,177584383,9457607367851,9
972,252071462,4607990331555,9
973,144145419,5618466195952,3
974,178482408,3941371196955,5
975,225933308,6846833222575,10
976,249749724,5550969293485,4
977,216469587,4327451537287,5
978,197516863,9004457294885,4
979,124631489,7325168525738,4
980,180577414,8840881679832,6
981,179786824,1091064014483,5
982,179493491,9060375219498,9
983,179911745,3451445723261,6
984,179520462,9961037069759,6
985,175166690,6505467544352,8
986,175165938,3082267943043,8
987,242627896,8922923474943,6
988,195323240,6487166108480,8
989,248088090,1926663433348,5
990,262701647,2658954657114,5
991,262700173,2403390564753,5
992,243039446,9969302780775,9
993,246931964,2705887165255,7
994,262454472,9749795899016,3
995,262453847,3314317761856,3
996,144545206,7634773350044,8
997,210276578,6291981286541,8
