,id,sku,max_image
3829,72652563,5522131138636,7
3830,67067943,9234114246363,9
3831,97960651,2971318216125,8
3832,162969923,7838634639363,6
3833,184286818,7125308409670,5
3834,165281497,4177782853836,10
3835,193568517,2262215575245,4
3836,90206269,4211488774051,5
3837,195432872,9340700095263,9
3838,97961094,8472835448401,8
3839,195430876,4803482688663,9
3840,165276898,5706169846679,10
3841,73748952,1521239777123,6
3842,51722487,7912627296892,5
3843,51442050,2476592604601,10
3844,144606246,2606698632991,9
3845,243030292,3717496364532,10
3846,67067634,1925778612400,8
3847,252090207,1757787841696,5
3848,171196925,6047373908150,5
3849,123645331,8058815697304,1
3850,91936075,8935030945097,11
3851,94675315,3092193127411,5
3852,165261917,9913733623750,10
3853,195432803,5253280358308,9
3854,165283091,4169638732807,10
3855,202638449,3037094540407,4
3856,72011746,2655647504688,6
3857,165282249,5491904631353,9
3858,67066815,2142614558589,9
3859,261821341,9262219615937,2
3860,90206089,8264963717384,6
3861,97960830,4749505055597,7
3862,207331237,9468821149380,7
3863,165271150,7442956312933,9
3864,207331094,9299574044292,7
3865,192562042,7365228875975,8
3866,247333399,9577169105381,7
3867,165277108,1819531745209,9
3868,194411656,8828902424730,4
3869,97961842,4110343517165,10
3870,97961237,3221130096277,6
3871,75934198,1204099293407,5
3872,56659028,8220054466658,6
3873,90205444,6905568237652,8
3874,97961684,5110887101759,8
3875,171197154,9872692802295,3
3876,90208337,1984683323668,7
3877,176153327,3923601430853,4
3878,203988668,3702345355514,7
3879,194412882,6316264397624,7
3880,167474207,7131154484295,7
3881,171196988,8234401718493,1
3882,97961603,2293802896698,9
3883,75831115,5249147109688,6
3884,177291963,6045275233342,3
3885,184099233,5041006072280,8
3886,97959095,7975736765563,7
3887,171197202,4882962882729,3
3888,97959651,8947623420436,7
3889,97961004,2542369892286,6
3890,97962167,3621256868710,9
3891,260928647,5043512833837,3
3892,110791868,3103860826652,6
3893,90207383,3351030996634,6
3894,194408902,1562863953040,8
3895,214795395,4294648183558,10
3896,90205865,3597347565941,6
3897,217483057,3039261908160,6
3898,97961751,2535952259009,10
3899,46211327,2109460838043,1
3900,217722135,1245602346004,8
3901,107701345,4983505421647,7
3902,229726874,3360096489708,4
3903,243040543,2657921396448,10
3904,202821873,9261127813464,7
3905,165263020,5099161763950,9
3906,165273614,2332845231003,9
3907,105710949,4524018327836,1
3908,97959056,2317604322274,8
3909,213653903,6330935252123,4
3910,192694795,1070364220971,8
3911,105715898,6350707667855,1
3912,155282847,4707836128435,7
3913,23351162,3319318340942,4
3914,87969133,9867859546371,8
3915,175190247,4978487880147,6
3916,171197320,9351624452818,8
3917,51722477,1304937404931,4
3918,97961137,6903050881433,10
3919,90205467,5752464827602,4
3920,194412761,6803767641350,3
3921,97961860,5096759251432,7
3922,97587677,9535951556794,1
3923,73815523,2865837097689,13
3924,194409394,4654797511935,9
3925,76067292,3313962078787,10
3926,194408543,1945427313942,3
3927,252090418,7131389770953,4
3928,177380751,8012546302545,5
3929,202784802,7636007147498,7
3930,165282557,7898855210966,9
3931,100966914,2495554584881,9
3932,90207280,3070179466799,10
3933,159653263,1273855076187,9
3934,164968515,3285482145897,8
3935,97960085,9603023245948,9
3936,97963086,9725911006906,6
3937,58253430,5184579673300,10
3938,105370044,1741906539602,7
3939,97962567,7811703064962,9
3940,124744670,1541286782299,3
3941,252070535,9352580653273,6
3942,177467515,1912727051156,1
3943,72671484,7383524535443,5
3944,165275690,3910176074648,9
3945,203988372,1123217677134,5
3946,165267209,6763176249219,9
3947,165272111,2302712634368,10
3948,189083017,4502578378976,5
3949,198978912,3235805795533,9
3950,97961285,5416270026995,10
3951,97959636,6293100111784,9
3952,105370208,1172463503921,2
3953,171197979,9786850255861,6
3954,194409187,2311951666710,4
3955,67066921,9361543707100,3
3956,97960784,7384285905429,8
3957,105714709,9012834873844,1
3958,72185907,2883818240299,7
3959,97963017,9115343678191,10
3960,97960696,2338529592485,8
3961,124841309,4088516150382,3
3962,74181349,9551048032870,6
3963,243029701,5623213708764,10
3964,171521956,8608013350665,10
3965,165280779,1784674732596,9
3966,165265309,6461211993471,9
3967,112959976,7234088804123,10
3968,162955029,1568078381258,6
3969,97961375,1016413621681,8
3970,97963029,3646132459925,7
3971,124844497,8075082481556,3
3972,97959053,7684802565017,6
3973,90206082,9615169272969,6
3974,97960836,2984143337151,4
3975,171197389,1565472570562,1
3976,195431428,6471392605642,9
3977,191978196,2066835901687,10
3978,177774999,6667672194534,1
3979,100969156,3300715616208,10
3980,148616119,2973990584338,10
3981,91853683,6456777029405,4
3982,120049236,4705095565531,9
3983,202821899,9482066232132,9
3984,90207082,5455905905010,6
3985,90205440,7232451830500,8
3986,77038228,2199005252246,8
3987,105712159,1064758835256,3
3988,222677787,8971616959222,9
3989,217648548,9786525389783,9
3990,261821474,1273904311547,2
3991,260928425,2901947802539,3
3992,263275432,4177071958602,8
3993,211269478,5534963615847,9
3994,211271797,6353473112592,3
3995,217648569,7619762737390,7
3996,262274295,3548996090657,4
3997,194408611,1700004430508,5
3998,222677831,8204515467986,8
3999,216934401,8042436184055,7
4000,87971808,6705912840256,9
4001,97961665,9738168020023,10
4002,217638719,6626486602216,10
4003,216936732,9510477794830,5
4004,211275040,8352687507369,1
4005,216936856,7894753327425,9
4006,219149121,6271277354063,6
4007,100967862,8919176964896,9
4008,100973774,4845579584492,8
4009,100973651,5476898982429,9
4010,202784913,1379013555627,6
4011,217439255,5792559336932,9
4012,204011277,9989680314640,10
4013,204024930,4164096022055,10
4014,217639426,3067962081232,8
4015,204026040,1373871002126,10
4016,222683865,3465322039765,7
4017,250488156,9042640482986,9
4018,97962240,1041212109993,8
4019,216907790,8966097969745,7
4020,203288852,5426749720094,9
4021,222436394,5795898341130,8
4022,222514896,9119597453001,4
4023,211269692,1316322575098,9
4024,216409373,1006390449654,8
4025,252871836,3395870257368,6
4026,199039742,8667547193743,2
4027,194411922,9943432758948,9
4028,211273982,9208607908724,8
4029,211271183,9178534546446,7
4030,213672642,8113124508905,4
4031,222686500,2377029853628,5
4032,194413074,6656897687306,8
4033,204024186,9256592047677,10
4034,205269251,5851986953389,1
4035,191977925,2205987316643,7
4036,217722205,6414720148739,9
4037,222452177,3038382875096,9
4038,97962623,2234817874375,8
4039,97961441,4820225864719,10
4040,216475490,9149695111611,6
4041,100973748,8007418831570,10
4042,262145876,8911093819542,4
4043,262862851,8162917283277,3
4044,219149004,2270100130284,9
4045,76757258,9027615074803,9
4046,206307768,9194634925281,6
4047,201892977,1104644272027,5
4048,128086220,7505343989819,6
4049,76065255,5071612535421,8
4050,105693256,9601934698835,5
4051,186740384,7774124979076,6
4052,198883554,7545790462569,4
4053,128088524,8445869036722,4
4054,174445955,5743153042540,7
4055,216093750,9116109313338,7
4056,94536849,7397412315261,7
4057,117412210,1296924345352,9
4058,97587807,8864059636793,5
4059,88085717,7891071579383,10
4060,216098295,3906214362242,6
4061,206232697,7537892956768,1
4062,66067561,8663080241071,11
4063,97587699,3706446577498,4
4064,97587962,7035833495526,6
4065,111704352,5490912692553,7
4066,72902636,9750175580036,3
4067,216215565,9549521694126,7
4068,90209305,8827651232144,9
4069,94536192,2908679264680,10
4070,105694090,1800421730709,8
4071,67067900,1947410241434,8
4072,116297365,1429202225232,8
4073,76754210,3034191305245,8
4074,195431642,6873242879833,9
4075,106119698,3821531698787,6
4076,91088173,8695423343318,13
4077,190489305,8302386976264,3
4078,87970428,2866465226746,10
4079,149780341,8635058735934,8
4080,112959533,5518673263402,10
4081,194409796,7639693275632,3
4082,126080255,2869650059188,8
4083,216210264,4999558847402,7
4084,97961162,8646318648546,9
4085,197979001,9191980711337,9
4086,87969850,7863798770561,5
4087,128085977,1497281666998,7
4088,87976681,2586543128583,9
4089,87971253,1768148436464,9
4090,197978141,4324798314996,8
4091,178780133,7882371330932,7
4092,97962576,1137934359495,9
4093,138534765,7555869010793,5
4094,52256507,7675976149942,6
4095,204010111,6188055500074,10
4096,93260418,5317861631347,2
4097,71665535,4301497146896,5
4098,87968641,1284467655939,10
4099,173553072,4518206082239,7
4100,109884732,1196122274333,8
4101,112961149,2957910807346,9
4102,197975783,6464717608814,8
4103,216099502,6639033805885,7
4104,188140159,3528981214626,4
4105,72659624,8972112821410,5
4106,87969246,8958304138907,9
4107,174580656,6612955341822,9
4108,101012372,8209345559860,10
4109,171197715,7768847574266,8
4110,195432296,7092974302229,9
4111,194409684,3653269277181,7
4112,126080515,4050718255718,6
4113,96874141,8421304108521,3
4114,140296649,2513101674208,6
4115,105694993,5427640387631,3
4116,97960742,1297474693912,4
4117,97960318,2197541970043,6
4118,100973583,1531857352767,9
4119,75337540,3805475041407,2
4120,71665412,1498028190053,5
4121,101011816,6212318439703,3
4122,112960216,3961591320448,10
4123,100971579,4003487233023,9
4124,100972439,8803034658110,10
4125,105693006,3200038062763,10
4126,206651529,7334151121068,4
4127,193623531,2914412335908,8
4128,117420642,3682467088677,6
4129,167476807,4471594351785,4
4130,171197261,7496872407257,5
4131,108336225,2264217942577,15
4132,194409639,8754864571619,9
4133,204016164,6898456796247,10
4134,87969629,5188609451644,9
4135,184587781,5546463241575,6
4136,100967255,1253243644994,10
4137,186591536,8969739363903,4
4138,101055404,2835191266701,8
4139,52255997,5080224934812,6
4140,145124483,9592268865115,8
4141,204013474,4532558711643,10
4142,87968760,8208393729212,6
4143,165275651,5156025297233,9
4144,109882993,3861852111482,10
4145,112958102,7370663206868,10
4146,87973832,3565583774209,6
4147,117412845,6639689256236,7
4148,87969907,4726286972439,6
4149,97960591,5439977951328,10
4150,117412433,5918183013394,9
4151,84200175,8032122618856,10
4152,188140203,1184303896655,5
4153,262503461,6995445616619,6
4154,100972760,1303991487700,10
4155,101054058,9616951919460,5
4156,150535691,3400682229517,8
4157,149779905,1673763549176,8
4158,189943753,1477169894594,6
4159,204020851,9569121445285,9
4160,93260416,6332449596015,1
4161,94536178,2112885381744,10
4162,105371432,3687877436918,3
4163,77919176,3296861365229,7
4164,217641976,9140111062244,7
4165,97962359,2022838945065,4
4166,97962549,3916514744476,10
4167,94536187,8443358544646,8
4168,97961781,1937896768379,2
4169,72512806,4513238523518,6
4170,105695075,6033431481346,6
4171,188140105,7286340701487,5
4172,165281413,4290235381036,9
4173,101050486,9037981512703,10
4174,101012605,8275904882185,9
4175,101056587,2435614684716,10
4176,89921882,5244555395132,7
4177,76066448,9754386829656,8
4178,205276874,3311101501053,1
4179,217483442,6816251720217,8
4180,94536393,9545363816014,9
4181,87968602,1776614318543,9
4182,87969972,9858040766360,9
4183,117419313,4377151116350,9
4184,97961909,3211748528093,9
4185,87974966,8987379013353,8
4186,101058002,3281927103516,10
4187,101840554,1401098386218,8
4188,7274863,1357880933775,6
4189,101054165,1851435183659,10
4190,40799506,4442113483695,5
4191,112956137,5906565152434,10
4192,101012524,4303267943799,6
4193,178087014,2439423910794,4
4194,75482885,2533345165649,11
4195,144606304,7292614635250,5
4196,101056234,8615318693711,10
4197,101012718,2703707048552,10
4198,101011597,7593180780165,4
4199,89939514,7150424277148,9
4200,112961422,8223672019936,9
4201,101052811,4955144938978,9
4202,97961198,2549569534099,9
4203,109883257,2531974359312,10
4204,112962235,6001806484036,4
4205,112957992,1149618445792,9
4206,97959101,2556839800900,9
4207,140296598,4292537206035,7
4208,97587698,7457058627131,8
4209,89928858,7868412643161,10
4210,121484683,8600269601389,1
4211,112957487,4307903264316,9
4212,97961065,8371887349632,9
4213,150537879,8277649223896,10
4214,100968239,7608005107996,10
4215,101012678,2869693624537,10
4216,112961847,7411563516786,10
4217,100969165,9122426584375,10
4218,144605891,2417283820442,5
4219,97588431,5858795474377,10
4220,126079871,4433764490456,8
4221,101012831,9410719418889,10
4222,112956505,7234130757725,8
4223,100973557,6462954332326,10
4224,100971622,6069542424043,10
4225,101055720,2291504287321,9
4226,112957355,1662182440264,9
4227,150540697,2950916856941,10
4228,242714705,5940314807685,10
4229,117416951,7854541034626,6
4230,262908397,2118183328198,5
4231,100973801,9946703351645,10
4232,150538489,1582263744937,10
4233,112956011,3674636533095,9
4234,204016983,8049101312891,3
4235,194413863,8059038712878,9
4236,254089904,9666994706460,6
4237,217648621,5273522117803,6
4238,101050051,7090984980921,10
4239,221804355,9883740395498,5
4240,194409246,5656377937356,4
4241,109882515,7486558995696,10
4242,152855879,4517671365758,10
4243,165593653,9372704939482,10
4244,141474397,8023192050206,6
4245,188421542,2414451095304,13
4246,143858459,7309176991206,9
4247,105274122,5396056685784,7
4248,51558263,2821985970205,9
4249,197674887,9894868345066,7
4250,201657293,8785055248960,10
4251,216227395,3998120944909,7
4252,138363718,2265890545692,6
4253,207952009,9499232328604,4
4254,198824714,2976625038871,12
4255,208309661,2928574401456,6
4256,141226791,3437587543181,7
4257,138381841,9398430214704,5
4258,195431849,1128910308674,10
4259,170813613,2755834065183,5
4260,184245588,3780732851195,4
4261,105692466,5138664165250,9
4262,207951883,9965447756010,4
4263,195432714,8729797055992,9
4264,141729617,9916402783120,7
4265,162954200,5107483680971,6
4266,105751171,8958356519476,4
4267,252973264,6667837504596,9
4268,191652564,7478110639320,5
4269,199142675,4539887038151,3
4270,194187442,7462230110439,10
4271,197976323,1653629636297,5
4272,105693990,5673072486472,10
4273,197670886,1378630800438,7
4274,155629953,7372641901469,7
4275,105274428,9463480545912,6
4276,197674469,1030767499272,7
4277,197674990,8836395318691,7
4278,143858842,6424015579363,9
4279,188690024,8801931804348,14
4280,208215533,1274861883021,5
4281,100971228,9986964217061,10
4282,152855968,9377634266438,9
4283,208215177,4943931967920,7
4284,105694806,1545891957928,7
4285,101266103,1690115242853,2
4286,201015048,1086312720857,2
4287,137969351,1930044881421,10
4288,76065911,1304916182317,6
4289,125553791,6152205861317,7
4290,143835017,1574842319360,10
4291,150542963,1371659824476,4
4292,252978899,7618834341514,9
4293,105692854,4366715659490,4
4294,141470716,7572051236218,7
4295,155621808,7709803193210,8
4296,247960566,2652531796008,3
4297,101266516,1147995579999,2
4298,161017415,7508749371643,10
4299,141929095,7614643330273,3
4300,191424665,4871431417773,4
4301,214498963,3422054954602,3
4302,191434471,6889356820700,5
4303,97587668,7869632025208,6
4304,138959479,3271944350070,1
4305,222604552,5286689085237,7
4306,192460383,5185234284321,5
4307,188147634,7937836021058,15
4308,192486129,3955327226505,5
4309,197668980,5257533027534,7
4310,103674867,2422372605736,8
4311,197975970,3806605700744,4
4312,217421567,4998151777071,10
4313,207952067,9679142401629,4
4314,210438709,6464535237778,4
4315,143835144,3133403412933,10
4316,249890999,3315999035531,13
4317,174113244,8942563479257,11
4318,155752820,2244167989230,6
4319,101266771,9234298669540,2
4320,205820297,7839498128597,3
4321,188472123,2979218994082,12
4322,161016692,6108219218953,9
4323,88085862,8189958088170,6
4324,105693437,1029442906530,4
4325,161016825,6327869399623,10
4326,191004978,6713604650055,6
4327,105692384,1631249305704,10
4328,201629706,3969100952596,4
4329,180590461,2884803271240,5
4330,137141551,3922172939864,6
4331,136137651,9834935949827,6
4332,145102303,5049834593366,5
4333,100967346,3576744188746,9
4334,105174112,1410542210746,7
4335,217200331,2491320965265,6
4336,143859101,7098891530205,10
4337,137138457,6672605601439,5
4338,97587789,7839849547230,3
4339,155630048,2694900323814,10
4340,208215420,2368626880512,6
4341,183727587,9224495537832,5
4342,97587887,1922646833637,7
4343,146603418,7775850833430,3
4344,193564270,1959025990337,8
4345,208215122,6934988555775,5
4346,105694985,9135137799725,6
4347,119382514,1411782366128,9
4348,157426300,4744899310778,5
4349,252051979,8731010362943,2
4350,105693397,4396430138811,9
4351,105751115,6458809597757,5
4352,170281935,9975929586695,5
4353,146603009,5101957880218,2
4354,117420185,1366803824400,3
4355,197977237,5504389785323,6
4356,105175004,8768228793048,3
4357,141580627,3914711055187,9
4358,143858550,3006045463223,9
4359,143858827,1796694837816,10
4360,242620791,9179443104688,7
4361,143747516,4656572729382,5
4362,242714672,9395413090324,6
4363,141580908,8071550189755,9
4364,146602991,6542735651064,6
4365,101266711,7948625476761,1
4366,101265602,4773078110392,1
4367,51720854,5112207889519,5
4368,94783319,9353933250087,6
4369,155629794,5033272397536,7
4370,248817700,8758540321117,3
4371,142006808,6186757668204,5
4372,143858530,5256325085408,9
4373,217271415,5625787362621,6
4374,68639796,2835918795070,6
4375,174597062,5267110384736,5
4376,105751085,4153451735010,6
4377,155629949,1905151970254,7
4378,105695112,8684067521362,9
4379,89928639,5510181594008,10
4380,100967293,1331522839749,10
4381,100967315,1754358334168,8
4382,89939594,1116467749496,5
4383,137140089,2241032484801,6
4384,105692412,2833146620660,10
4385,103327238,3350105365997,9
4386,97588082,4480927465375,7
4387,94782917,1278547138699,7
4388,87975030,6529730083875,8
4389,155629867,7531502228087,6
4390,105695086,1560939198664,7
4391,105751142,2650450033095,5
4392,89922691,1828794787957,5
4393,112962320,5925867065954,10
4394,197607266,4326699760598,7
4395,89922565,1770652451786,10
4396,101012414,1884705108162,10
4397,100967696,9261546490727,10
4398,204016203,5043378166263,10
4399,208215581,8427690677585,2
4400,216417689,8925251197044,10
4401,216933552,7437653794037,8
4402,230374242,8297809189076,6
4403,215139059,8627081737295,5
4404,138961594,3113984640385,1
4405,216926402,3295051971002,5
4406,235733398,7157905308648,9
4407,241789230,1270717414996,5
4408,262145357,2048245969626,9
4409,262283805,5424536318244,9
4410,222045521,9558134071759,4
4411,222043852,8239764378653,6
4412,247661871,8095937450232,8
4413,217185554,2734314785123,5
4414,261832820,8351303563472,5
4415,216933760,8712417390877,8
4416,213969319,7346425899032,8
4417,217486162,2152164226312,7
4418,261941330,4776929382435,6
4419,217482530,4333936585063,6
4420,247401364,6822020408141,1
4421,204022880,3075613025729,10
4422,262141066,5180833806959,3
4423,262143455,8365946268662,9
4424,262278242,9060790281121,4
4425,197977073,9816753309035,5
4426,208216090,5717679430392,4
4427,262288762,4743961925070,9
4428,262144627,5595453097357,2
4429,262276761,9525966741492,7
4430,206235816,5033204924768,12
4431,262274498,7560863488784,2
4432,221844519,8924239980274,10
4433,222047215,1551174753190,6
4434,216935998,8041015704308,10
4435,225920948,7954033980577,7
4436,226167870,4830831160209,7
4437,225920204,6515303921234,7
4438,258515409,1594229444663,3
4439,217270427,4324962849336,9
4440,248798717,6275535785601,4
4441,217288987,4032512918231,7
4442,249532888,3558691212854,4
4443,262291206,4789344050619,6
4444,226072482,3041908371977,6
4445,217183207,8818119712861,9
4446,226282682,6541308041149,7
4447,262272812,9319529768714,2
4448,262282375,9195422139971,3
4449,262274821,4297704241183,4
4450,146602878,4454947280830,3
4451,242765802,3454853757527,9
4452,217326668,8823147968156,6
4453,208215500,5567490308415,7
4454,247335283,3366697689737,3
4455,216425266,7704395416659,7
4456,204011435,9701364482266,10
4457,191434670,6966097793097,6
4458,217865330,9358524345595,4
4459,221805844,3748745606388,4
4460,221845180,5689481262460,9
4461,222044279,8989031367820,7
4462,221806335,3191238725860,8
4463,222042371,4915115961560,5
4464,221805365,3570779337561,10
4465,262799872,4067153051644,3
4466,253270628,8559397961929,7
4467,208907392,6231117412190,3
4468,216934679,9342063819007,8
4469,247666178,1735076132948,8
4470,217527394,6533005120650,7
4471,262256421,1408935607168,6
4472,262279421,7818865070500,8
4473,262149147,2538347618976,3
4474,239901571,9681600695242,8
4475,262272607,6791456969868,3
4476,221804705,4705794853933,8
4477,222059775,9596499530303,3
4478,222052542,9249453257906,4
4479,222050612,9399208554580,6
4480,226399680,2987370029247,7
4481,217184498,5230188832400,4
4482,242770111,2053096838218,8
4483,262839177,2404770400441,3
4484,239580587,9883552699955,8
4485,100967900,3959070994205,4
4486,217332420,6694674520980,6
4487,222043427,3136428003294,7
4488,217290629,6972715517788,8
4489,217331502,1361683891137,9
4490,262134336,8234915756468,4
4491,215139425,1841953552776,3
4492,239979503,8040324439682,7
4493,205278690,9994771944757,1
4494,262225713,6717901335420,7
4495,262279225,9287230315186,3
4496,242714600,6738423951742,8
4497,216410696,9533197993870,10
4498,200646712,2480994471277,6
4499,222054703,4092913388781,6
4500,242008111,3723607977498,10
4501,217726887,6369923515905,5
4502,225924658,6011126768991,3
4503,247661350,3215319396852,7
4504,239663995,2184459847996,8
4505,248700539,8333259221995,2
4506,262290115,8652020235513,9
4507,225917152,8206618446673,9
4508,217187996,3743299618662,5
4509,217482767,7058992684890,7
4510,263109123,7313058477799,6
4511,214166582,6645051494568,5
4512,152378160,7883867677689,4
4513,171971545,3369129693259,3
4514,250007349,3216337978276,7
4515,201350812,7967186397124,2
4516,250006982,3053416072938,5
4517,217275057,8880616636292,7
4518,159906564,3811150019579,10
4519,201351348,7989306895997,2
4520,175978720,7454365872288,5
4521,248805023,7046709994705,1
4522,141955999,9895322406564,2
4523,43543659,8415557035627,10
4524,214597966,7558924859802,3
4525,51132817,8445280485581,10
4526,192979120,2901460233027,9
4527,61281717,8157701501045,11
4528,139054406,4379571671442,7
4529,99699113,5885224623872,3
4530,109786935,9520397049542,9
4531,150538797,8182831806340,9
4532,247650851,7505283933980,3
4533,68745648,1915287701054,5
4534,252083727,3453202337032,4
4535,145249382,1757721055908,9
4536,252077871,8245773797659,5
4537,116849638,3794689171763,9
4538,159906925,8121174884662,10
4539,145250545,2073851253376,7
4540,172362661,3073303850603,9
4541,253046478,6955130878261,3
4542,71027758,9398442702219,5
4543,108382671,4672334522377,8
4544,95013416,3685633341013,8
4545,58990488,9468104851903,3
4546,64468998,8392524180323,12
4547,61278550,3470906415128,12
4548,76222994,2005631235522,6
4549,56842769,2667491475250,6
4550,50493445,6948868501939,9
4551,28744077,7497276306104,5
4552,98069554,3707179348802,10
4553,105523746,4646405096983,8
4554,79855569,7412394073996,9
4555,95013477,7090800249681,6
4556,129436144,6424006716592,7
4557,108884206,1098833470712,3
4558,26738046,2632179637299,9
4559,98070820,5477981341224,10
4560,122581005,8355110676957,3
4561,76218553,5063519520297,6
4562,105522235,4634209166671,8
4563,248434015,4778499051070,2
4564,11799165,2993552897267,10
4565,95013506,1875422659913,8
4566,68297944,6266401123432,5
4567,93251898,4468027317745,6
4568,122224479,2168706556530,6
4569,51133363,9562293387585,5
4570,129436031,7993577719700,7
4571,56884017,8094793066475,9
4572,169449350,8025757816441,11
4573,105522030,1200269783898,7
4574,73476846,2909454174832,11
4575,158900985,9863499234457,3
4576,150535197,4914625273770,9
4577,142134935,4152821929655,3
4578,145250245,7400810872628,5
4579,122576784,9383105391820,2
4580,51150747,9759484818359,9
4581,146043162,5326582906966,7
4582,61278528,7349861923060,8
4583,61278544,5872556576538,11
4584,184763316,6038951283451,8
4585,77765633,2443763175749,2
4586,208023821,4799215900676,9
4587,95013392,2136522793524,7
4588,61278538,5252417347406,10
4589,101028827,8220181186578,9
4590,151820150,7406782774862,6
4591,51106371,9524473677633,4
4592,37495121,7903848100730,3
4593,150533151,2823417193513,6
4594,193929862,3042886744627,8
4595,61278540,5812152651796,11
4596,76267112,4094846432275,5
4597,101017436,9035282590789,4
4598,141955217,1290756036161,1
4599,173276401,7315315832587,8
4600,153257724,7460703991657,3
4601,61278556,9087038609833,12
4602,73505003,7422256225182,10
4603,79855444,6197403059364,9
4604,89726656,7134186596166,5
4605,145248955,7592247367141,4
4606,186278826,6647756553109,7
4607,39376029,2775606658884,5
4608,127303477,1052210211365,3
4609,122480682,6548106421774,2
4610,75664574,2632233628270,1
4611,171808817,1926661482372,4
4612,145251728,8772657507091,5
4613,122584951,5945196094974,3
4614,98074611,3783160649306,10
4615,145140370,3353500635426,6
4616,244111269,4095829350754,8
4617,145249874,3270271083434,8
4618,145094787,8245088712213,6
4619,119415929,7468028080900,7
4620,89976533,2956898240631,5
4621,105524527,8131148429823,8
4622,167607872,7065125628792,1
4623,169448716,5783537223512,11
4624,145250284,4887438763218,9
4625,76269564,7568979397314,4
4626,61278546,9128993508745,11
4627,145250458,7883043441777,5
4628,145251857,1930210393973,6
4629,176248955,6054134556867,6
4630,141060478,6244184811521,9
4631,145250248,8581926081683,4
4632,61278552,4497941832399,12
4633,61278530,3835157682871,9
4634,61278542,1424274820901,11
4635,37229704,9804786601854,7
4636,141264463,8573460513680,6
4637,145251355,7889324543954,7
4638,142778332,9690480067113,9
4639,145249028,7693274316363,10
4640,61278534,6622230722428,9
4641,61278548,1286640879391,11
4642,142778467,7133601380968,4
4643,145249655,8427251786237,6
4644,193929839,3499686772028,5
4645,61278532,7909386664840,9
4646,61278536,9446964765288,9
4647,170750001,5192710646772,10
4648,184761985,8333462815393,2
4649,141075088,1594547718568,3
4650,145251052,7289246619793,8
4651,145251371,6346427622696,9
4652,172022073,1381457910843,4
4653,253295651,2745356799438,3
4654,248940862,6704869030723,9
4655,201252244,2156259662934,8
4656,259539832,6976603907955,8
4657,252730404,4153645171340,10
4658,253347375,4380436018420,3
4659,259539480,8691120624541,8
4660,259538272,6279930415928,8
4661,261840452,1119247238045,3
4662,115715354,1023218713301,3
4663,56125548,3569605184586,4
4664,142778251,9448998345951,8
4665,151820475,7677356424072,8
4666,79855289,8158697422228,8
4667,200773978,2940332418196,10
4668,96036309,9152959757824,9
4669,115769916,6130514871324,9
4670,107855025,4207585033174,5
4671,193152237,2361359424841,9
4672,216351727,1175801030411,4
4673,208364169,7728361990482,10
4674,182851358,7994750939994,9
4675,208742009,8221953987356,11
4676,115770371,6377232182155,8
4677,198784919,5411931296272,9
4678,174361223,2482202281077,5
4679,145249266,9415168139913,9
4680,253089037,4382684327641,4
4681,138661710,7573766611788,8
4682,142778219,6389542408720,7
4683,67069460,3660737854146,9
4684,128269275,7791047261067,8
4685,57784090,9822400483945,7
4686,76478749,2499790079705,2
4687,145248819,5057515066272,9
4688,37489504,2644589380641,2
4689,103323249,7791199534218,8
4690,116123223,1300799608764,3
4691,169043391,6172470859955,6
4692,165257783,4719839740097,5
4693,54716020,6388753443836,4
4694,68842338,9169015649817,8
4695,217148971,4845884431981,7
4696,151819463,1718478020474,7
4697,51575015,1582102279861,7
4698,195433249,5846085344722,10
4699,153258048,6932641127317,5
4700,121651536,6995303691575,10
4701,244133567,4490801966320,4
4702,138661779,5490125406331,8
4703,151819443,3555393654151,4
4704,56649243,1890383028390,3
4705,253088994,2465946907022,4
4706,248977575,7387022870968,9
4707,39303812,5050753336098,4
4708,215595382,3266597443594,4
4709,145251821,4803532472850,7
4710,198784536,8239153334770,9
4711,142778071,7701820646195,4
4712,92905431,2623418833743,3
4713,41371770,4577497035670,11
4714,208023655,3436222617487,5
4715,161027527,3412574978912,8
4716,160368839,2194140078962,10
4717,23229372,9599399763128,1
4718,41345520,2008428613824,4
4719,145250528,7688146828410,9
4720,21414806,5196839490220,4
4721,138624230,9529109045413,10
4722,29111467,1002764536664,1
4723,51412702,3607632660946,12
4724,59342055,8094862274312,3
4725,184760810,8546271757429,7
4726,111551564,7868814629506,4
4727,68492573,8851389668136,5
4728,199567227,6346147876310,2
4729,34703401,1052401044366,2
4730,16729137,7536148488644,2
4731,198631992,8395395512988,8
4732,68960055,3888609220039,9
4733,22167341,4273966333581,5
4734,109878942,1770723148055,8
4735,253098371,9668864128201,4
4736,197536918,6975368113748,6
4737,87729342,4461394249865,8
4738,198631739,2916527091870,8
4739,206325613,3759284151676,8
4740,110183996,8159134222849,9
4741,161027102,3645388409103,8
4742,26686140,1726084470384,9
4743,111232093,8267993071216,10
4744,76827985,2887543861764,4
4745,92905435,7845963090753,3
4746,145252663,2459929584487,6
4747,247250766,2783012280661,4
4748,248419642,2991835276346,6
4749,67736594,6384187567681,7
4750,128270402,6563974251931,7
4751,198631893,1961010182256,8
4752,90576068,1537759127124,5
4753,247250674,7192357617154,7
4754,187558572,2314515458942,9
4755,68492615,5482499633856,5
4756,82405941,2131563425769,6
4757,12194821,7896151914579,4
4758,151819605,3852613734988,9
4759,10038238,1046083751971,3
4760,199567042,3108655731561,9
