,product_id,category_name
0,198927342,may-tao-am
1,165043669,may-tao-am
2,250020548,may-tao-am
3,74447300,may-tao-am
4,253335233,may-tao-am
5,49919340,may-tao-am
6,73281375,may-tao-am
7,242410782,may-tao-am
8,116033388,may-tao-am
9,143116407,may-tao-am
10,49919340,may-tao-am
11,108914010,may-tao-am
12,113274611,may-tao-am
13,248740132,may-tao-am
14,248755591,may-tao-am
15,74447300,may-tao-am
16,242410865,may-tao-am
17,247384669,may-tao-am
18,177714084,may-tao-am
19,39099322,may-tao-am
20,143116407,may-tao-am
21,93212517,may-tao-am
22,242999020,may-tao-am
23,112944345,may-tao-am
24,103329032,may-tao-am
25,197902623,may-tao-am
26,186333782,may-tao-am
27,54002771,may-tao-am
28,177061985,may-tao-am
29,188688201,may-tao-am
30,187330015,may-tao-am
31,47029908,may-tao-am
32,186206027,may-tao-am
33,10266917,may-tao-am
34,188687047,may-tao-am
35,213741319,may-tao-am
36,210400521,may-tao-am
37,181475170,may-tao-am
38,188692180,may-tao-am
39,187409305,may-tao-am
40,51048647,may-tao-am
41,185447816,may-tao-am
42,162404921,may-tao-am
43,168584890,may-tao-am
44,120464460,may-tao-am
45,192548654,may-tao-am
46,54478174,may-tao-am
47,188189151,may-tao-am
48,222713806,may-tao-am
49,25936511,may-tao-am
50,21465891,may-tao-am
51,117204023,may-tao-am
52,66623055,may-tao-am
53,125643975,may-tao-am
54,138855056,may-tao-am
55,39375756,may-tao-am
56,93212517,may-tao-am
57,109602399,may-tao-am
58,67704432,may-tao-am
59,56028229,may-tao-am
60,115548943,may-tao-am
61,23420712,may-tao-am
62,193052789,may-tao-am
63,109924299,may-tao-am
64,43829175,may-tao-am
65,144219341,may-tao-am
66,153656131,may-tao-am
67,80485339,may-tao-am
68,8276884,may-tao-am
69,126526661,may-tao-am
70,54619433,may-tao-am
71,17915645,may-tao-am
72,214769425,may-tao-am
73,84869264,may-tao-am
74,48221916,may-tao-am
75,66748154,may-tao-am
76,176224289,may-tao-am
77,95334163,may-tao-am
78,144213729,may-tao-am
79,188374818,may-tao-am
80,248740132,may-tao-am
81,125743022,may-tao-am
82,170471207,may-tao-am
83,14631745,may-tao-am
84,48163481,may-tao-am
85,48758226,may-tao-am
86,212581701,may-tao-am
87,140136287,may-tao-am
88,252103484,may-tao-am
89,161241982,may-tao-am
90,214594850,may-tao-am
91,32923824,may-tao-am
92,213559339,may-tao-am
93,248755591,may-tao-am
94,48633344,may-tao-am
95,124194583,may-tao-am
96,144278085,may-tao-am
97,177776875,may-tao-am
98,116691498,may-tao-am
99,242999020,may-tao-am
100,193314885,may-tao-am
101,158867964,may-tao-am
102,22876935,may-tao-am
103,193773955,may-tao-am
104,125742712,may-tao-am
105,44984317,may-tao-am
106,8276762,may-tao-am
107,41880917,may-tao-am
108,115433346,may-tao-am
109,181474252,may-tao-am
110,117932312,may-tao-am
111,201120246,may-tao-am
112,68441125,may-tao-am
113,200701613,may-tao-am
114,253335233,may-tao-am
115,195340636,may-tao-am
116,53092004,may-tao-am
117,43181787,may-tao-am
118,127390228,may-tao-am
119,113062875,may-tao-am
120,203923515,may-tao-am
121,248762192,may-tao-am
122,150372491,may-tao-am
123,16624344,may-tao-am
124,514656,may-tao-am
125,21374359,may-tao-am
126,203204808,may-tao-am
127,243036726,may-tao-am
128,205513263,may-tao-am
129,172581955,may-tao-am
130,200701544,may-tao-am
131,45553545,may-tao-am
132,126520533,may-tao-am
133,111196417,may-tao-am
134,67844795,may-tao-am
135,177527583,may-tao-am
136,193746760,may-tao-am
137,190618021,may-tao-am
138,202203577,may-tao-am
139,55206220,may-tao-am
140,124273900,may-tao-am
141,178470668,may-tao-am
142,236614308,may-tao-am
143,128904862,may-tao-am
144,127191811,may-tao-am
145,52157712,may-tao-am
146,208127327,may-tao-am
147,200701348,may-tao-am
148,44482680,may-tao-am
149,97734027,may-tao-am
150,98102038,may-tao-am
151,91432641,may-tao-am
152,253184163,may-tao-am
153,54481850,may-tao-am
154,186134476,may-tao-am
155,194563003,may-tao-am
156,111171888,may-tao-am
157,117801922,may-tao-am
158,116962871,may-tao-am
159,188696016,may-tao-am
160,250094047,may-tao-am
161,155116113,may-tao-am
162,122317667,may-tao-am
163,113484763,may-tao-am
164,222459383,may-tao-am
165,34568079,may-tao-am
166,7973671,may-tao-am
167,14696554,may-tao-am
168,130766495,may-tao-am
169,200701589,may-tao-am
170,31666903,may-tao-am
171,16631967,may-tao-am
172,112544648,may-tao-am
173,68490851,may-tao-am
174,247722529,may-tao-am
175,200701121,may-tao-am
176,97734360,may-tao-am
177,123353301,may-tao-am
178,118553412,may-tao-am
179,177999007,may-tao-am
180,120462499,may-tao-am
181,194496921,may-tao-am
182,200701694,may-tao-am
183,251548233,may-tao-am
184,56259091,may-tao-am
185,214595774,may-tao-am
186,22079830,may-tao-am
187,200701415,may-tao-am
188,44935681,may-tao-am
189,57508073,may-tao-am
190,196853082,may-tao-am
191,247296798,may-tao-am
192,253619431,may-tao-am
193,200701111,may-tao-am
194,48952752,may-tao-am
195,131367067,may-tao-am
196,200032397,may-tao-am
197,424120,may-tao-am
198,129602070,may-tao-am
199,95016692,may-tao-am
200,116886313,may-tao-am
201,190194562,may-tao-am
202,152179166,may-tao-am
203,169626994,may-tao-am
204,68455883,may-tao-am
205,117798570,may-tao-am
206,147762350,may-tao-am
207,125742779,may-tao-am
208,113022569,may-tao-am
209,41621611,may-tao-am
210,14848385,may-tao-am
211,130412389,may-tao-am
212,192332112,may-tao-am
213,217170723,may-tao-am
214,72728091,may-tao-am
215,398758,may-tao-am
216,176443092,may-tao-am
217,200701563,may-tao-am
218,73106219,may-tao-am
219,202619540,may-tao-am
220,177639587,may-tao-am
221,12339235,may-tao-am
222,136931639,may-tao-am
223,133786468,may-tao-am
224,200701297,may-tao-am
225,197541182,may-tao-am
226,176815803,may-tao-am
227,202428804,may-tao-am
228,21199109,may-tao-am
229,178069200,may-tao-am
230,182486474,may-tao-am
231,129421702,may-tao-am
232,250103413,may-tao-am
233,55406020,may-tao-am
234,127197926,may-tao-am
235,155760933,may-tao-am
236,144277482,may-tao-am
237,251402392,may-tao-am
238,55998072,may-tao-am
239,124209319,may-tao-am
240,186318176,may-tao-am
241,5804719,may-tao-am
242,54749455,may-tao-am
243,115436883,may-tao-am
244,124631890,may-tao-am
245,120441373,may-tao-am
246,72728036,may-tao-am
247,52293689,may-tao-am
248,13579519,may-tao-am
249,32215494,may-tao-am
250,131366750,may-tao-am
251,70771610,may-tao-am
252,99844226,may-tao-am
253,129727194,may-tao-am
254,38646906,may-tao-am
255,236491026,may-tao-am
256,109661773,may-tao-am
257,104447069,may-tao-am
258,57490869,may-tao-am
259,186105252,may-tao-am
260,9348369,may-tao-am
261,208683750,may-tao-am
262,109664371,may-tao-am
263,116835396,may-tao-am
264,200701050,may-tao-am
265,200701499,may-tao-am
266,37739234,may-tao-am
267,14485281,may-tao-am
268,230214564,may-tao-am
269,74209910,may-tao-am
270,216900579,may-tao-am
271,195338022,may-tao-am
272,103907008,may-tao-am
273,65440859,may-tao-am
274,152170936,may-tao-am
275,103113639,may-tao-am
276,29192094,may-tao-am
277,106378845,may-tao-am
278,214761554,may-tao-am
279,199683088,may-tao-am
280,72728201,may-tao-am
281,205529304,may-tao-am
282,117641740,may-tao-am
283,55158989,may-tao-am
284,208127097,may-tao-am
285,116139595,may-tao-am
286,179758112,may-tao-am
287,87915034,may-tao-am
288,59304450,may-tao-am
289,247956513,may-tao-am
290,122376123,may-tao-am
291,201702407,may-tao-am
292,140991370,may-tao-am
293,129726908,may-tao-am
294,181473872,may-tao-am
295,252727259,may-tao-am
296,7021091,may-tao-am
297,110181253,may-tao-am
298,106503081,may-tao-am
299,14296667,may-tao-am
300,116812627,may-tao-am
301,173642163,may-tao-am
302,132827595,may-tao-am
303,134418707,may-tao-am
304,105736401,may-tao-am
305,125887765,may-tao-am
306,53543670,may-tao-am
307,398757,may-tao-am
308,137152797,may-tao-am
309,39366435,may-tao-am
310,184226310,may-tao-am
311,14179767,may-tao-am
312,123863692,may-tao-am
313,103916903,may-tao-am
314,48166453,may-tao-am
315,140998967,may-tao-am
316,13987698,may-tao-am
317,81012596,may-tao-am
318,135268094,may-tao-am
319,75999445,may-tao-am
320,110357240,may-tao-am
321,54481365,may-tao-am
322,10859201,may-tao-am
323,116962428,may-tao-am
324,186313250,may-tao-am
325,46117734,may-tao-am
326,23442149,may-tao-am
327,74729695,may-tao-am
328,108410565,may-tao-am
329,176156168,may-tao-am
330,117172472,may-tao-am
331,176462980,may-tao-am
332,114688858,may-tao-am
333,171218640,may-tao-am
334,122367764,may-tao-am
335,150932320,may-tao-am
336,104744109,may-tao-am
337,200701330,may-tao-am
338,22426450,may-tao-am
339,181413091,may-tao-am
340,184914198,may-tao-am
341,104722024,may-tao-am
342,46125303,may-tao-am
343,193366207,may-tao-am
344,160607340,may-tao-am
345,114357018,may-tao-am
346,16616690,may-tao-am
347,958249,may-tao-am
348,190527708,may-tao-am
349,110163133,may-tao-am
350,202179420,may-tao-am
351,177467659,may-tao-am
352,35961607,may-tao-am
353,95053013,may-tao-am
354,70771447,may-tao-am
355,210425758,may-tao-am
356,74152795,may-tao-am
357,205388111,may-tao-am
358,199682391,may-tao-am
359,19273002,may-tao-am
360,173669340,may-tao-am
361,140991399,may-tao-am
362,109975301,may-tao-am
363,167898357,may-tao-am
364,135573253,may-tao-am
365,16616693,may-tao-am
366,208376561,may-tao-am
367,39369499,may-tao-am
368,187240684,may-tao-am
369,188738657,may-tao-am
370,98736432,may-tao-am
371,80483361,may-tao-am
372,195343297,may-tao-am
373,246164309,may-tao-am
374,136615619,may-tao-am
375,162395735,may-tao-am
376,51716546,may-tao-am
377,16616709,may-tao-am
378,94656335,may-tao-am
379,208684101,may-tao-am
380,118763829,may-tao-am
381,80974135,may-tao-am
382,117112374,may-tao-am
383,116962507,may-tao-am
384,200701269,may-tao-am
385,200701167,may-tao-am
386,122408506,may-tao-am
387,140370380,may-tao-am
388,114685317,may-tao-am
389,195637919,may-tao-am
390,147768298,may-tao-am
391,113935086,may-tao-am
392,49484762,may-tao-am
393,195946307,may-tao-am
394,405177,may-tao-am
395,249874821,may-tao-am
396,230201455,may-tao-am
397,176440067,may-tao-am
398,175810606,may-tao-am
399,179142449,may-tao-am
400,80487040,may-tao-am
401,200701766,may-tao-am
402,149443720,may-tao-am
403,55363760,may-tao-am
404,167445255,may-tao-am
405,57988328,may-tao-am
406,192549025,may-tao-am
407,157413372,may-tao-am
408,102163285,may-tao-am
409,162822109,may-tao-am
410,184226101,may-tao-am
411,122780170,may-tao-am
412,177735428,may-tao-am
413,155366978,may-tao-am
414,201119856,may-tao-am
415,45581152,may-tao-am
416,130766517,may-tao-am
417,49485131,may-tao-am
418,95043942,may-tao-am
419,95083134,may-tao-am
420,144325476,may-tao-am
421,112947173,may-tao-am
422,205509842,may-tao-am
423,202509701,may-tao-am
424,56584985,may-tao-am
425,20679828,may-tao-am
426,76104492,may-tao-am
427,37463443,may-tao-am
428,80528465,may-tao-am
429,104534793,may-tao-am
430,49656127,may-tao-am
431,142252417,may-tao-am
432,109427566,may-tao-am
433,103481195,may-tao-am
434,200701656,may-tao-am
435,18063616,may-tao-am
436,177998721,may-tao-am
437,202560675,may-tao-am
438,125696338,may-tao-am
439,58123232,may-tao-am
440,105086849,may-tao-am
441,156202246,may-tao-am
442,13985007,may-tao-am
443,192376889,may-tao-am
444,197803206,may-tao-am
445,21317043,may-tao-am
446,129646008,may-tao-am
447,124274937,may-tao-am
448,25363970,may-tao-am
449,186082722,may-tao-am
450,67182115,may-tao-am
451,178255015,may-tao-am
452,72727927,may-tao-am
453,55511769,may-tao-am
454,24753678,may-tao-am
455,35237873,may-tao-am
456,176453686,may-tao-am
457,243090348,may-tao-am
458,205690649,may-tao-am
459,179755797,may-tao-am
460,14689800,may-tao-am
461,205632724,may-tao-am
462,130315231,may-tao-am
463,55030605,may-tao-am
464,53050271,may-tao-am
465,217728414,may-tao-am
466,253073167,may-tao-am
467,214154911,may-tao-am
468,109402742,may-tao-am
469,197114588,may-tao-am
470,170288461,may-tao-am
471,216867509,may-tao-am
472,127959998,may-tao-am
473,155760120,may-tao-am
474,100930232,may-tao-am
475,100930347,may-tao-am
476,200730372,may-tao-am
477,200701203,may-tao-am
478,38189312,may-tao-am
479,55316616,may-tao-am
480,31821334,may-tao-am
481,179978649,may-tao-am
482,48310607,may-tao-am
483,109179375,may-tao-am
484,87234656,may-tao-am
485,119953171,may-tao-am
486,99851082,may-tao-am
487,52113690,may-tao-am
488,52050280,may-tao-am
489,148750566,may-tao-am
490,4454573,may-tao-am
491,190194374,may-tao-am
492,43335990,may-tao-am
493,49210975,may-tao-am
494,149463802,may-tao-am
495,549210,may-tao-am
496,16616703,may-tao-am
497,208378484,may-tao-am
498,112499525,may-tao-am
499,176448766,may-tao-am
500,45293739,may-tao-am
501,116794132,may-tao-am
502,114680346,may-tao-am
503,128904919,may-tao-am
504,38364889,may-tao-am
505,200701558,may-tao-am
506,200701486,may-tao-am
507,217722490,may-tao-am
508,116297608,may-tao-am
509,53228549,may-tao-am
510,262305727,may-tao-am
511,37943369,may-tao-am
512,46685127,may-tao-am
513,46533507,may-tao-am
514,14119399,may-tao-am
515,46553825,may-tao-am
516,173669400,may-tao-am
517,68728465,may-tao-am
518,84076213,may-tao-am
519,21144358,may-tao-am
520,195890750,may-tao-am
521,25432805,may-tao-am
522,153999085,may-tao-am
523,9837590,may-tao-am
524,35355841,may-tao-am
525,217517909,may-tao-am
526,112347843,may-tao-am
527,14493392,may-tao-am
528,187051233,may-tao-am
529,193623968,may-tao-am
530,126528276,may-tao-am
531,217726431,may-tao-am
532,129008889,may-tao-am
533,151953423,may-tao-am
534,34649897,may-tao-am
535,200701603,may-tao-am
536,200701793,may-tao-am
537,115525359,may-tao-am
538,185215459,may-tao-am
