,product_id,category_name
0,251897502,may-say-tay
1,201609862,may-say-tay
2,208765291,may-say-tay
3,42662390,may-say-tay
4,42240141,may-say-tay
5,41108196,may-say-tay
6,200846399,may-say-tay
7,214662645,may-say-tay
8,45011907,may-say-tay
9,78536671,may-say-tay
10,184880964,may-say-tay
11,45011575,may-say-tay
12,199672047,may-say-tay
13,94584534,may-say-tay
14,84484570,may-say-tay
15,204052918,may-say-tay
16,119216468,may-say-tay
17,62723199,may-say-tay
18,203998334,may-say-tay
19,92064265,may-say-tay
20,119224646,may-say-tay
21,32639940,may-say-tay
22,207779726,may-say-tay
23,54052155,may-say-tay
24,119222906,may-say-tay
25,119221712,may-say-tay
26,50239834,may-say-tay
27,214518783,may-say-tay
28,27389444,may-say-tay
29,212050239,may-say-tay
30,204404608,may-say-tay
31,212470335,may-say-tay
32,50264467,may-say-tay
33,98540072,may-say-tay
34,45007556,may-say-tay
35,204005302,may-say-tay
36,91631971,may-say-tay
37,119225221,may-say-tay
38,962987,may-say-tay
39,200858427,may-say-tay
40,252877135,may-say-tay
41,92160352,may-say-tay
42,45011150,may-say-tay
43,225237503,may-say-tay
44,32638458,may-say-tay
45,112072884,may-say-tay
46,98564898,may-say-tay
47,145254982,may-say-tay
48,27378137,may-say-tay
49,57760591,may-say-tay
50,83204264,may-say-tay
51,78917366,may-say-tay
52,83204255,may-say-tay
53,242993507,may-say-tay
54,249093116,may-say-tay
55,229802068,may-say-tay
56,200866012,may-say-tay
57,248179442,may-say-tay
58,248884494,may-say-tay
59,248180101,may-say-tay
60,248422955,may-say-tay
61,263028741,may-say-tay
62,251897502,may-say-tay
