product_id,category_name
145246883,tui-deo-cheo-dao-pho
143112438,vi-dai
2357197,vi-dai
167423602,vi-dai
177502254,vi-dai
37714880,vi-dai
141472937,vi-dai
72751215,vi-dai
149179806,vi-dai
2009017,vi-dai
196147569,vi-dai
149312428,vi-dai
42604163,vi-dai
59419140,vi-dai
129022268,vi-dai
107364625,vi-dai
2009059,vi-dai
208560376,vi-dai
177502230,vi-dai
144526792,vi-dai
84695929,vi-dai
26611330,vi-dai
22195002,vi-dai
163566963,vi-dai
143113392,vi-dai
179788722,vi-dai
120504895,vi-dai
249174064,vi-dai
208591723,vi-dai
217727868,vi-dai
198203512,vi-dai
147101194,vi-dai
73551599,vi-dai
73568315,vi-dai
47820122,vi-dai
199681840,vi-dai
143112545,vi-dai
128913832,vi-dai
75983402,vi-dai
153466057,vi-dai
74893725,vi-dai
