,product_id,category_name,max_page
0,43118520,mieng-lot-giay,32
1,190303031,mieng-lot-giay,32
2,886702,mieng-lot-giay,32
3,107667053,mieng-lot-giay,32
4,44461030,mieng-lot-giay,32
5,108035443,mieng-lot-giay,32
6,184955659,mieng-lot-giay,32
7,46760225,mieng-lot-giay,32
8,16829397,mieng-lot-giay,32
9,32726343,mieng-lot-giay,32
10,55060972,mieng-lot-giay,32
11,189266374,mieng-lot-giay,32
12,116862517,mieng-lot-giay,32
13,44894526,mieng-lot-giay,32
14,141970922,mieng-lot-giay,32
15,23381672,mieng-lot-giay,32
16,47504223,mieng-lot-giay,32
17,217494666,mieng-lot-giay,32
18,31514418,mieng-lot-giay,32
19,28731166,mieng-lot-giay,32
20,20117907,mieng-lot-giay,32
21,31593583,mieng-lot-giay,32
22,10848632,mieng-lot-giay,32
23,146492909,mieng-lot-giay,32
24,137253757,mieng-lot-giay,32
25,133431963,mieng-lot-giay,32
26,198898389,mieng-lot-giay,32
27,125270237,mieng-lot-giay,32
28,109228945,mieng-lot-giay,32
29,152046993,mieng-lot-giay,32
30,171438457,mieng-lot-giay,32
31,107675669,mieng-lot-giay,32
32,178470868,mieng-lot-giay,32
33,103940142,mieng-lot-giay,32
34,7959372,mieng-lot-giay,32
35,191721350,mieng-lot-giay,32
36,80849903,mieng-lot-giay,32
37,203875211,mieng-lot-giay,32
38,6351069,mieng-lot-giay,32
39,126131924,mieng-lot-giay,32
40,138822114,mieng-lot-giay,32
41,88205112,mieng-lot-giay,32
42,195874991,mieng-lot-giay,32
43,31716333,mieng-lot-giay,32
44,28590683,mieng-lot-giay,32
45,83479559,mieng-lot-giay,32
46,117683068,mieng-lot-giay,32
47,180380358,mieng-lot-giay,32
48,57641472,mieng-lot-giay,32
49,249290938,mieng-lot-giay,32
50,52252644,mieng-lot-giay,32
51,168282118,mieng-lot-giay,32
52,209892587,mieng-lot-giay,32
53,16532307,mieng-lot-giay,32
54,180380377,mieng-lot-giay,32
55,177585124,mieng-lot-giay,32
56,125100035,mieng-lot-giay,32
57,191723295,mieng-lot-giay,32
58,138825429,mieng-lot-giay,32
59,122224458,mieng-lot-giay,32
60,45948127,mieng-lot-giay,32
61,20239883,mieng-lot-giay,32
62,96844900,mieng-lot-giay,32
63,8190063,mieng-lot-giay,32
64,179522936,mieng-lot-giay,32
65,54354661,mieng-lot-giay,32
66,124275157,mieng-lot-giay,32
67,44224471,mieng-lot-giay,32
68,13625026,mieng-lot-giay,32
69,182474512,mieng-lot-giay,32
70,160545067,mieng-lot-giay,32
71,176036036,mieng-lot-giay,32
72,124275350,mieng-lot-giay,32
73,249086421,mieng-lot-giay,32
74,180380360,mieng-lot-giay,32
75,16883760,mieng-lot-giay,32
76,149944780,mieng-lot-giay,32
77,203505164,mieng-lot-giay,32
78,160874992,mieng-lot-giay,32
79,32859444,mieng-lot-giay,32
80,6778069,mieng-lot-giay,32
81,44590185,mieng-lot-giay,32
82,57647384,mieng-lot-giay,32
83,48930503,mieng-lot-giay,32
84,101904910,mieng-lot-giay,32
85,172870972,mieng-lot-giay,32
86,117682783,mieng-lot-giay,32
87,117684998,mieng-lot-giay,32
88,43126126,mieng-lot-giay,32
89,40160604,mieng-lot-giay,32
90,179911922,mieng-lot-giay,32
91,174816982,mieng-lot-giay,32
92,189204270,mieng-lot-giay,32
93,15347344,mieng-lot-giay,32
94,171971695,mieng-lot-giay,32
95,210145567,mieng-lot-giay,32
96,44450593,mieng-lot-giay,32
97,210138445,mieng-lot-giay,32
98,17045199,mieng-lot-giay,32
99,14527186,mieng-lot-giay,32
100,2730205,mieng-lot-giay,32
101,13626467,mieng-lot-giay,32
102,7941492,mieng-lot-giay,32
103,56377212,mieng-lot-giay,32
104,37488563,mieng-lot-giay,32
105,181362796,mieng-lot-giay,32
106,118116070,mieng-lot-giay,32
107,41015227,mieng-lot-giay,32
108,192688028,mieng-lot-giay,32
109,6777839,mieng-lot-giay,32
110,167892871,mieng-lot-giay,32
111,84085317,mieng-lot-giay,32
112,150532500,mieng-lot-giay,32
113,145776776,mieng-lot-giay,32
