product_id,category_name
175793496,vo-ngan-nu
169847328,vo-ngan-nu
151046429,vo-ngan-nu
171329948,vo-ngan-nu
170154477,vo-ngan-nu
165679478,vo-ngan-nu
113004933,vo-ngan-nu
169329481,vo-ngan-nu
118294159,vo-ngan-nu
707819,vo-ngan-nu
35928669,vo-ngan-nu
7321177,vo-ngan-nu
170165310,vo-ngan-nu
247299612,vo-ngan-nu
215399012,vo-ngan-nu
215399036,vo-ngan-nu
262598976,vo-ngan-nu
252012086,vo-ngan-nu
261941674,vo-ngan-nu
262772996,vo-ngan-nu
187365325,vo-ngan-nu
199030216,vo-ngan-nu
251772614,vo-ngan-nu
159906422,vo-ngan-nu
261962029,vo-ngan-nu
262732401,vo-ngan-nu
262732335,vo-ngan-nu
164010423,vo-ngan-nu
171550917,vo-ngan-nu
117889566,vo-ngan-nu
165679476,vo-ngan-nu
153412299,vo-ngan-nu
203810847,vo-ngan-nu
176133334,vo-ngan-nu
198078744,vo-ngan-nu
171579748,vo-ngan-nu
165683322,vo-ngan-nu
138901801,vo-ngan-nu
171151723,vo-ngan-nu
170335797,vo-ngan-nu
214817567,vo-ngan-nu
261960465,vo-ngan-nu
215399261,vo-ngan-nu
185348822,vo-ngan-nu
106305401,vo-ngan-nu
198078806,vo-ngan-nu
193648726,vo-ngan-nu
172274870,vo-ngan-nu
214918918,vo-ngan-nu
165683255,vo-ngan-nu
171593813,vo-ngan-nu
138152270,vo-ngan-nu
138906916,cot-toc
160072561,cot-toc
89053812,cot-toc
164540198,cot-toc
92373536,cot-toc
133037572,cot-toc
164543314,cot-toc
164540941,cot-toc
94175579,cot-toc
176491180,cot-toc
167669216,cot-toc
15271524,cot-toc
96108928,cot-toc
174661653,cot-toc
183031183,cot-toc
130619714,cot-toc
197831338,cot-toc
116639056,cot-toc
194100855,cot-toc
166336089,cot-toc
248263223,cot-toc
170108655,cot-toc
191494758,cot-toc
213893355,cot-toc
176488127,cot-toc
104850086,cot-toc
194327907,cot-toc
252036894,cot-toc
196956304,cot-toc
193758741,cot-toc
176488810,cot-toc
98974572,cot-toc
249584450,cot-toc
141219053,cot-toc
195663271,cot-toc
90323635,cot-toc
188726985,cot-toc
176051717,cot-toc
195430085,cot-toc
176053724,cot-toc
124274545,cot-toc
49088455,cot-toc
165674317,cot-toc
106794603,cot-toc
115612857,cot-toc
188912463,cot-toc
107582957,cot-toc
164056126,cot-toc
15128733,cot-toc
106793953,cot-toc
56681714,cot-toc
56681633,cot-toc
54563657,cot-toc
153412348,cot-toc
21988042,cot-toc
149749718,cot-toc
70798147,cot-toc
22987387,cot-toc
172335630,cot-toc
153468177,cot-toc
108212103,cot-toc
164540093,cot-toc
188917402,cot-toc
143644037,cot-toc
134335986,cot-toc
98640985,cot-toc
155189375,cot-toc
89053988,cot-toc
179401361,cot-toc
15463616,cot-toc
136875341,cot-toc
127365387,cot-toc
56681710,cot-toc
56681597,cot-toc
64041023,cot-toc
54360368,cot-toc
116639550,cot-toc
181712379,cot-toc
14932611,cot-toc
107973729,cot-toc
134662266,cai-toc
167546877,cai-toc
175433637,cai-toc
158693924,cai-toc
4167973,cai-toc
199930739,cai-toc
123430186,cai-toc
167983213,cai-toc
10706010,cai-toc
203462960,cai-toc
4170773,cai-toc
19441102,cai-toc
111056594,cai-toc
2887189,cai-toc
4099119,cai-toc
106792923,cai-toc
2887185,cai-toc
90324854,cai-toc
4101075,cai-toc
105821827,cai-toc
54679319,cai-toc
109209410,cai-toc
4170701,cai-toc
4213877,cai-toc
185003219,cai-toc
4101079,cai-toc
145243704,cai-toc
201575140,cai-toc
