,id,sku,name,discription,original_price,list_price,price,alltime_quantity_sold,quantity_sold,inventory_status,fulfillment_type,brand,category_id,category,review_count,rating_average,favourite_count,ASA_cashback,pay_later,current_seller,date_created,video_url,max_image_key
0,161496880,1326145807918,Giày lười vải nam thoáng khí cho bố - Giày thể thao nam trung niên cao cấp RICKYMEN M8B,Giày lười vải nam thoáng khí cho bố - Giày thể thao nam trung niên cao cấp RICKYMEN M8B️️ Ricky Men Store kính chào quý khách ! Chúc Quý Khách một ngày mua sắm vui vẻ .Món quà đầy ý nghĩa dành tặng ...,245000,245000,245000,39,39.0,available,dropship,OEM,49624,Giày lười vải nam,9,4.2,0,"Thưởng 2,25 ASA (≈ 489đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=161496880&pid=161496990&seller_id=263394&qty=1', 'details': None}",Thời trang trung niên Ricky Men,498,{},10
1,161490177,3128628743327,"Giày lội nước , đi mưa nam - Giày lười vải lưới nam thoáng khí mùa hè","Mô tả : Giày được làm bằng các sợi lưới cacbon bền chắc , giày chịu được nước tốt , lội nước mau khô .Giày lội nước :Mềm nhẹ, dẻo.Giầy mặt trên lưới thoáng mát không cần đi tất (vớ).Nếu giầy bị ướ...",245000,245000,245000,87,87.0,available,dropship,OEM,49624,Giày lười vải nam,17,4.5,0,"Thưởng 2,25 ASA (≈ 489đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=161490177&pid=161490187&seller_id=263394&qty=1', 'details': None}",Thời trang trung niên Ricky Men,498,https://sand.tikicdn.com/ts/video/66/1f/c9/49ac3374c21044c3838bb7fa3ae360a7.mp4,9
2,101291470,8860338900414,Giày lười nam - Slip on nam vải - Mã LY69X,"        SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TRONG TỦ GIÀY CỦA BẠN    Slip-on là kiểu giày lười với đặc trưng không dây, không quá kiểu cách nhưng sự tiện dụng cùng cảm giác thoải mái khi sử ...",350000,350000,259000,50,50.0,available,dropship,OEM,2,Root,18,4.5,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=101291470&pid=101291491&seller_id=189011&qty=1', 'details': None}",82SHOES,758,{},8
3,199104164,5260474344666,Giày lười nam - Slip on nam vải - Mã A7200,"        Mã sản phẩm: S131    Chất liệu: vải mềm co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn    Giá gốc: 350K    ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TR...",350000,350000,259000,3,3.0,available,dropship,OEM,2,Root,2,4.5,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=199104164&pid=199104259&seller_id=189011&qty=1', 'details': None}",82SHOES,266,{},8
4,101292156,8994279938176,Giày lười nam - Slip on nam vải - Mã LY69,"        SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TRONG TỦ GIÀY CỦA BẠN    Slip-on là kiểu giày lười với đặc trưng không dây, không quá kiểu cách nhưng sự tiện dụng cùng cảm giác thoải mái khi sử ...",350000,350000,259000,16,16.0,available,dropship,OEM,2,Root,3,4.7,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=101292156&pid=101292167&seller_id=189011&qty=1', 'details': None}",82SHOES,758,{},8
5,208601178,8516220715911,Slip on nam giày lười vải nam chất liệu nhung phối vải bố in họa tiết thổ cẩm bo viền đay nổi bật cá tính - Mã SP E010,  Chất liệu mũ giày: Vải nhung tăm phối vỉ in họa tiết thổ cẩm bo viền cói   Chất liệu bên trong: Vải coton   Chất liệu đế: Cao su   -----   Danh mục sản phẩm: Giày bệt   Hoa văn: Thổ cẩm   Chi...,225000,225000,225000,11,11.0,available,dropship,OEM,49624,Giày lười vải nam,5,4.8,0,"Thưởng 2,06 ASA (≈ 449đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=208601178&pid=208601184&seller_id=314892&qty=1', 'details': None}",VietShadow Shoes,196,{},10
6,182317830,1082490136851,Giày lười vải nam thoáng khí chống mồ hôi chân KS207 Ghi-Nâu," Có thể kết hợp Đồ, jeans, sooc, Ngố vv…. Đều phù hợp  Màu:Xám- Ghi  Kiểu dáng : hottrend của năm nay.  Kích thước ( Size ) : 38 - 39 - 40 - 41 - 42 - 43  Chất liệu.Vải Thoáng Khí  Chất liệu đế :Cao s...",119000,119000,119000,8,8.0,available,dropship,OEM,49624,Giày lười vải nam,3,3.0,0,"Thưởng 1,09 ASA (≈ 238đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=182317830&pid=186140645&seller_id=251925&qty=1', 'details': None}",SkyNight9999,397,{},3
7,185146153,1494027489544,Giày lười vải lưới nam thoáng khí mùa hè - Giày lười vải nam trung niên,"Giày lười vải lưới nam thoáng khí mùa hè - Giày lười vải nam trung niênMô tả :- Giày được làm bằng vải lưới bền chắc , mau khô khi giặt- Mềm nhẹ, dẻo.- Giầy mặt trên lưới thoáng mát không cần đi t...",245000,245000,245000,5,5.0,available,dropship,OEM,49624,Giày lười vải nam,3,5.0,0,"Thưởng 2,25 ASA (≈ 489đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=185146153&pid=185146161&seller_id=263394&qty=1', 'details': None}",Thời trang trung niên Ricky Men,382,https://sand.tikicdn.com/ts/video/66/1f/c9/71b965ee329257cec158590ea2cf862d.mp4,10
8,225947937,6977283303031,Giày lười vải lưới nam thoáng khí mùa hè - Giày trung niên nam,Giày lười vải lưới nam thoáng khí mùa hè - Giày trung niên nam Mô tả sản phẩm & đặc điểm nổi bật : Giày lười vải nam thoáng khí cho bố- Chất liệu : Vải thoáng khí- Điểm nổi bật : giày thoáng khí ...,136000,136000,136000,7,7.0,available,dropship,OEM,49624,Giày lười vải nam,2,5.0,0,"Thưởng 1,25 ASA (≈ 271đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=225947937&pid=225947941&seller_id=263394&qty=1', 'details': None}",Thời trang trung niên Ricky Men,122,{},8
9,199103927,9982315649648,Giày lười vải nam - Slip on vải nam - Mã A2109,"        Mã sản phẩm: A2109X    Chất liệu: vải mềm co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn    Giá gốc: 350K    ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU ...",350000,350000,259000,1,1.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=199103927&pid=199103967&seller_id=189011&qty=1', 'details': None}",82SHOES,266,{},10
10,168953188,6709890842568,Giày Lười Vải Cao Cấp Peace PO1228,"Giày được làm từ chất liệu vải cao cấpĐảm bảo chất lượng với chương trình bảo hành chính hãngKiểu dáng hợp thời trang đi đầu xu hướngMẫu mã đa dạngBên ngoài: Vải cao cấp, chủng loại hạt mềm mại. Thiết...",429000,429000,299000,35,35.0,available,dropship,PEACE Shoes of Peace,49624,Giày lười vải nam,11,4.5,0,"Thưởng 2,74 ASA (≈ 598đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=168953188&pid=168953192&seller_id=12386&qty=1', 'details': None}",Peace Shoes of Peace Official Store,469,{},5
11,168946336,5223465985385,Giày Lười Vải Cao Cấp Peace PO1227,"Giày được làm từ chất liệu vải cao cấpĐảm bảo chất lượng với chương trình bảo hành chính hãng 12 thángKiểu dáng hợp thời trang đi đầu xu hướngMẫu mã đa dạngBên ngoài: Vải cao cấp, chủng loại hạt mềm m...",429000,429000,299000,21,21.0,available,dropship,PEACE Shoes of Peace,49624,Giày lười vải nam,8,4.6,0,"Thưởng 2,74 ASA (≈ 598đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=168946336&pid=168946346&seller_id=12386&qty=1', 'details': None}",Peace Shoes of Peace Official Store,469,{},6
12,199104161,4535461587500,Giày lười nam - Slip on nam vải - Mã A7522,"        Mã sản phẩm: S522    Chất liệu: vải mềm co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn    Giá gốc: 350K    ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TR...",350000,350000,259000,1,1.0,available,dropship,OEM,2,Root,1,4.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=199104161&pid=199104211&seller_id=189011&qty=1', 'details': None}",82SHOES,266,{},8
13,199104159,7923855848247,Giày lười nam - Slip on nam da - Mã A5192,"        Mã sản phẩm: S192    Chất liệu: da PU tổng hợp co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn    Giá gốc: 350K    ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN TH...",350000,350000,259000,1,1.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=199104159&pid=199104248&seller_id=189011&qty=1', 'details': None}",82SHOES,266,{},9
14,4017903,6787936862127,Giày lười vải nam - gv02 ,"Giày Lười Vải Nam được thiết kế theo phong cách trẻ trung và năng động, phù hợp với mọi địa hình di chuyển.Chất liệu vải cao cấp, bền đẹp.Đế bằng cao su tạo cảm giác êm ái, thoải mái khi vận động....",89000,89000,89000,38,38.0,available,dropship,OEM,914,Thời Trang,3,4.0,0,"Thưởng 0,82 ASA (≈ 177đ)",,GH Store,1765,{},5
15,191908085,5718248859959,GIÀY SỤC VẢI CROSS LITERIDE MESH MULE MÀU NAVY dành CHO NAM.,"THÔNG SỐ:SIZE M7: 39,40 dài chân khoảng 25 - 26cmSIZE M8: 41,42 dài chân khoảng 26 - 27cmSIZE M9: 42,43 dài chân khoảng 27 - 28cmSIZE M10: 43,44 dài chân khoảng 28 - 29cmTHÔNG TIN CHI TIẾT:- Đế sau c...",499000,499000,499000,6,6.0,available,dropship,OEM,49624,Giày lười vải nam,2,5.0,0,"Thưởng 67,74 ASA (≈ 14.767đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=191908085&pid=191908089&seller_id=221349&qty=1', 'details': None}",Linh Chee,337,{},4
16,153259212,3870588220826,Giày lười vải nam lỗ thoáng khí màu đen,"       Thích hợp tập gym, đi học, đi làm   Màu sâc: đen.   Full size: 39-43.   Chất liêu: vải thoáng khí   Chất liệu đế: cao su có độ ma sát tốt, nhẹ, êm, cân bằng thoáng khí.   ...",99000,99000,99000,16,16.0,available,dropship,OEM,2,Root,4,4.8,0,"Thưởng 0,91 ASA (≈ 197đ)",,haiquynh06,545,{},7
17,190195327,7147667158662,Giày lười nam chất liệu thoáng khí thời trang PETTINO-PSL03,"THÔNG TIN SẢN PHẨM:Mã hàng: PSL03Màu sắc: XANH, ĐEN-XÁMSize: 39, 40, 41, 42, 43, 44Kiểu dáng: giày lườiMặt giày: chất liệu vải sợi thoáng khí cao cấp .Đê giày: cao su tổng hợp, xẻ rãnh chống trơn trư...",179000,179000,149000,17,17.0,available,dropship,Pettino,49624,Giày lười vải nam,7,4.7,0,"Thưởng 1,37 ASA (≈ 298đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=190195327&pid=190195342&seller_id=10064&qty=1', 'details': None}",Pettino,351,https://sand.tikicdn.com/ts/video/1b/13/76/15e8cae89ba1567576eea1cdfd892ea6.mp4,9
18,106320873,3699906631386,Giày Lười Vải Nam S90 Full Đen,THÔNG TIN SẢN PHẨM :️ Mã Giày:️ Màu:️ Kiểu dáng :Thể Thao/Sneakers ️ Kích thước ( Size ) : 4. ️ Chất liệu.Sợi fabric️ Chất liệu đế : Cao su non đúc nguyên khối️ Chiều cao đế ️ Sản xuất: Hàng Nhập Hướn...,141700,141700,106275,9,9.0,available,dropship,OEM,49624,Giày lười vải nam,4,5.0,0,"Thưởng 0,97 ASA (≈ 212đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=106320873&pid=106320877&seller_id=192652&qty=1', 'details': None}",Spi Shop,738,{},7
19,199104094,6082748649989,Giày lười nam - Slip on nam vải - Mã S200,"        Mã sản phẩm: S200    Chất liệu: vải mềm co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn    Giá gốc: 350K    ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TR...",350000,350000,259000,3,3.0,available,dropship,OEM,2,Root,2,3.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=199104094&pid=199104146&seller_id=189011&qty=1', 'details': None}",82SHOES,266,{},8
20,199104089,6722724786015,Giày lười nam - Slip on nam vải - Mã LY69,"        SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TRONG TỦ GIÀY CỦA BẠN    Slip-on là kiểu giày lười với đặc trưng không dây, không quá kiểu cách nhưng sự tiện dụng cùng cảm giác thoải mái khi sử ...",350000,350000,259000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=199104089&pid=199104367&seller_id=189011&qty=1', 'details': None}",82SHOES,266,{},8
21,115241354,6786363125969,Giày lười nam - Slip on nam vải - Mã A6073,"️ CAM KẾT: Cam kết SP đến tay khách hàng y như hình Hỗ Trợ đổi size, đổi SP khác nếu đi không vừa hoặc chưa thực sự vừa ýCHÍNH SÁCH ĐỔI TRẢ HÀNG:• Sản phẩm vẫn còn thời hạn đổi trả hàng ( sản phẩm...",350000,350000,259000,1,1.0,available,dropship,OEM,49624,Giày lười vải nam,0,0.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115241354&pid=115241360&seller_id=189011&qty=1', 'details': None}",82SHOES,611,{},8
22,132372284,8658305111265,Giày lười nam - Slip on nam vải - Mã A6073,"       ️ CAM KẾT:    Cam kết SP đến tay khách hàng y như hình    Hỗ Trợ đổi size, đổi SP khác nếu đi không vừa hoặc chưa thực sự vừa ý   CHÍNH SÁCH ĐỔI TRẢ HÀNG:   • Sản phẩm vẫn còn thời hạn ...",350000,350000,259000,12,12.0,available,dropship,OEM,2,Root,5,4.8,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=132372284&pid=132372294&seller_id=189011&qty=1', 'details': None}",82SHOES,611,{},9
23,191907702,2844574909610,Giày lười nam - Slip on nam vải - A6256,       ️ CAM KẾT:    Cam kết SP đến tay khách hàng y như hình    Hỗ Trợ đổi size khác nếu đi không vừa   CHÍNH SÁCH ĐỔI TRẢ HÀNG:   • Sản phẩm vẫn còn thời hạn đổi trả hàng ( sản phẩm đổi trả ...,350000,350000,259000,2,2.0,available,dropship,OEM,2,Root,2,4.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=191907702&pid=191907718&seller_id=189011&qty=1', 'details': None}",82SHOES,337,{},8
24,100420464,4699263753504,Giày lười nam - phong cách thể thao,       Thông Tin Sản Phẩm :   - Chất liệu: DỆT   - Size : 38-44   - Mã sản phẩm : SS601   - Thương hiệu: Share Store   • Sản phẩm được đảm bảo chất lượng   • Giá tốt nhất thị trường   • Thi...,119000,119000,94010,4,4.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 12,76 ASA (≈ 2.782đ)",,Shop Giày Spi,760,{},9
25,125779590,5430749158823,Giày nhựa siêu nhẹ nam nữ,"       Mua 2d 44 tặng 1 d 44 nhé   Giày nhựa nam siêu nhẹ bằng nhựa nhẹ nhàng hai lớp,giúp chống nắng chân,mang êm mềm,thoải mái khi di chuyển,có nhiều size các bạn lựa màu thì màu nào het size ...",72000,72000,72000,26,26.0,available,dropship,OEM,2,Root,3,4.7,0,"Thưởng 0,66 ASA (≈ 144đ)",,khangtranduyshop,635,{},6
26,176254517,1476814504426,Giày lười vải lưới nam có 2 màu thoáng khí,"THÔNG TIN SẢN PHẨMGiày lười vải lưới cao cấp bền đẹpChất liệu đế cao su êm ái dẻo dai, di chuyển nhẹ nhàng, dễ phối trang phụcPhù hợp moị hoạt động trong ngày.Màu săc: Đen - ghiSize: 39-43Giày n...",99000,99000,99000,12,12.0,available,dropship,OEM,49624,Giày lười vải nam,3,4.3,0,"Thưởng 0,91 ASA (≈ 197đ)",,haiquynh06,428,{},1
27,182124443,8828925277709,"Giày Lười Nam Vải Jean Mẫu Mới Đẹp, Đi Êm Chân, Thoải Mái Vận Động AVI - 9198","AVISHOP KÍNH CHÀO QUÝ KHÁCH * MẪU GIÀY SNEAKER MỚI ĐÃ CÓ MẶT TẠI SHOP GIÀY AVI, HÀNG BAO CHUẨN, BAO ĐẸP* SHOP CHUYÊN GIÀY SNEAKER NAM CAO CẤP* MẪU MÃ ĐA DẠNG - PHÙ HỢP VỚI THỊ HIẾU CỦA KHÁCH HÀNG...",169000,169000,169000,19,19.0,available,dropship,OEM,49624,Giày lười vải nam,6,4.7,0,"Thưởng 1,55 ASA (≈ 338đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=182124443&pid=182124451&seller_id=33571&qty=1', 'details': None}",Giày Avi,398,{},8
28,193736063,1736398840084,Giày Lười Vải Nam - Phong Cách Thể Thao TT0051,"        Có thể kết hợp Đồ, jeans, sooc, Ngố vv…. Đều phù hợp    Màu:Đen    Kiểu dáng : hottrend của năm nay.    Kích thước ( Size ) : 39 - 44.    Chất liệu.Vải Thoáng Khí    Chất liệu đế :Cao...",150000,150000,120000,2,2.0,available,dropship,OEM,2,Root,1,4.0,0,"Thưởng 16,29 ASA (≈ 3.551đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=193736063&pid=193736078&seller_id=299372&qty=1', 'details': None}",Shop Giày Spi,321,{},7
29,208017588,4970904637584,Giày vải nam dây buộc thời trang ong xanh,       . Thông tin sản phẩm giày vải nam dây buộc thời trang   2. Vật liệu   + Chất liệu vải 100%   + Đế cao su siêu bền   + Dây buộc với khuyên hợp kim nhôm phối màu trắng đỏ tạo điểm nhấn ch...,219700,219700,219700,1,1.0,available,dropship,OEM,2,Root,1,1.0,0,"Thưởng 2,02 ASA (≈ 439đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=208017588&pid=208017597&seller_id=115851&qty=1', 'details': None}",Tizinis,203,{},7
30,242715109,2449838707347,"Giày đi mưa nam , đi biển - Giày lười vải lưới nam thoáng khí mùa hè","Giày đi mưa nam , đi biển - Giày lười vải lưới nam thoáng khí mùa hè( Chú ý : Form giày nhỏ hơn size giày bình thường 1 size nên nếu chân 40 nên đặt size 41 )️️ Ricky Men Store kính chào quý khách ! C...",235000,235000,235000,3,3.0,available,dropship,OEM,49624,Giày lười vải nam,2,3.0,0,"Thưởng 2,16 ASA (≈ 469đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=242715109&pid=242715111&seller_id=263394&qty=1', 'details': None}",Thời trang trung niên Ricky Men,110,{},8
31,153257484,4194303765805,Có 2 Màu) Giày lười vải nam Sport Shoes thoáng khí(B),"       Thông Tin Sản Phẩm :   Xuất Xứ: Quảng Châu   Màu sắc: Xám, đen   ️ Đế giày được thiết kế chịu ma sát tốt, , nhẹ, êm, cân bằng và thoáng khí   ️ Kiểu dáng hottrend của năm nay.   ️ Giày...",97000,97000,97000,10,10.0,available,dropship,OEM,2,Root,2,5.0,0,"Thưởng 0,89 ASA (≈ 194đ)",,haiquynh06,545,{},3
32,152347892,4391532924727,Giày Lười Vải Nam Đen  S0194 có 2 màu,       ️ Mã Giày:   ️ Màu:   ️ Kiểu dáng :Thể Thao/Sneakers   ️ Kích thước ( Size ) : 39-40 - 41 - 42 - 43 - 44.   ️ Chất liệu.Sợi fabric   ️ Chất liệu đế : Cao su non đúc nguyên khối   ️ Ch...,98000,98000,98000,20,20.0,available,dropship,OEM,49624,Giày lười vải nam,8,4.8,0,"Thưởng 0,90 ASA (≈ 196đ)",,khodolot88,547,{},8
33,153257608,8167734845387,Giày Lười Vải Nam Đế Đen Êm Chân có 2 màu S048(s),       THÔNG TIN SẢN PHẨM :   ️ Mã Giày:GS048   ️ Kiểu dáng :Lười   ️: Màu :Đen   ️ Kích thước ( Size ) : 39-40 - 41 - 42 - 43 - 44.   ️ Chất liệu.Sợi fabric   ️ Chất liệu đế : Cao su non đú...,99000,99000,99000,3,3.0,available,dropship,OEM,2,Root,1,4.0,0,"Thưởng 0,91 ASA (≈ 197đ)",,haiquynh06,545,{},5
34,174182231,6730517015710,Giày lười nam - Slip on nam vải - Mã A7539,"   Mã sản phẩm: A7539    Chất liệu: vải mềm co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn    Giá gốc: 350K    ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TRONG TỦ...",350000,350000,259000,1,1.0,available,dropship,OEM,49624,Giày lười vải nam,1,5.0,0,"Thưởng 35,16 ASA (≈ 7.665đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=174182231&pid=174182238&seller_id=189011&qty=1', 'details': None}",82SHOES,441,https://sand.tikicdn.com/ts/video/61/c5/ba/2c07e5372db1410353f03e442b8f3ae4.mp4,6
35,157078827,3233753628636,Giày lười nỉ nam chất liệu đế kết đi ôm chân vải mềm phù hợp mọi tuổi k206,...,88000,88000,88000,8,8.0,available,dropship,OEM,49624,Giày lười vải nam,2,1.5,0,"Thưởng 11,95 ASA (≈ 2.604đ)",,Shop Giày Song Ngọc,531,{},5
36,182301240,5496008352013,"Giaỳ lười nam,giày chất liệu lưới vải thoáng khí đế kếp siêu nhẹ đi êm (2 mầu)","Hướng Dẫn Chọn Size Giày Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí...",98000,98000,98000,29,29.0,available,dropship,OEM,49624,Giày lười vải nam,8,2.9,0,"Thưởng 13,30 ASA (≈ 2.900đ)",,Shop Giày Song Ngọc,397,{},4
37,84760739,1581684155173,Giày lười nam vải jean đế khâu ,       Giày lười vải jean nam đế khâu cưc kỳ chắc chắn   Đế cao su mềm dẻo   phần thân được khâu liền với phần đế   size 38 39 40 41 42 43   Đi nước ko lo hở keo   ...,129000,129000,129000,15,15.0,available,dropship,OEM,49624,Giày lười vải nam,8,4.1,0,"Thưởng 1,18 ASA (≈ 258đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=84760739&pid=84760761&seller_id=18362&qty=1', 'details': None}",X86 FASHION,812,{},8
38,187558929,5538379972689,Giày Lười Vải Nam Đế Cao su non A60 Lỗ Thoáng Khí Màu Đen,"  gym, đi học, đi là    Có thể kết hợp Đồ, jeans, sooc, Ngố vv…. Đều phù hợp    Màu:Đen    Kiểu dáng : hottrend của năm nay.    Kích thước ( Size ) : 4.    Chất liệu.Vải Thoáng Khí    Chất liệu...",97000,97000,97000,9,9.0,available,dropship,OEM,49624,Giày lười vải nam,2,4.5,0,"Thưởng 0,89 ASA (≈ 194đ)",,Shop Hải 74,366,{},7
39,21079288,4998009982754,Giày lười vải thời trang nam - GN3,"Giày Lười Vải Nam được thiết kế theo phong cách trẻ trung và năng động, phù hợp với mọi địa hình di chuyển.Chất liệu vải cao cấp, bền đẹp.Đế bằng cao su tạo cảm giác êm ái, thoải mái khi vận đ...",124000,124000,124000,57,57.0,available,dropship,OEM,914,Thời Trang,14,3.9,0,"Thưởng 1,14 ASA (≈ 248đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=21079288&pid=21079306&seller_id=5872&qty=1', 'details': None}",GH Store,1457,{},3
40,152348524,9579412312647,Giày lười vải nam Santacruzz 2 mẫu mới năm 2020 full box," Thông số:SIZE M7: 39,40 dài chân khoảng 25 - 25.5cmSIZE M8: 41,42 dài chân khoảng 26 - 27cmSIZE M9: 42,43 dài chân khoảng 27 - 28cmSIZE M10: 43,44 dài chân khoảng 28 - 28.5cm...",419000,419000,419000,3,3.0,available,dropship,OEM,49624,Giày lười vải nam,0,0.0,0,"Thưởng 56,88 ASA (≈ 12.400đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=152348524&pid=152348534&seller_id=221349&qty=1', 'details': None}",Linh Chee,547,{},3
